CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AOA_MEAN	LINE_IN_SOURCE
23	RYE	rye	5.21875	1989
230	SWEEP	sweep	3.4838709677419355	2536
2301	ME	me	1.8387096774193548	1469
2308	THIN	thin	3.375	2620
231	SHAVE	shave	4.1875	2092
2310	US (OBLIQUE CASE OF WE)	us	2.3548387096774195	2775
2313	BRONZE	bronze	4.625	249
2316	FREE	free	3.4193548387096775	882
2319	LID (COVER, CAP)	lid	3.125	1365
232	FLEA	flea	3.75	810
2329	LACK (NOT HAVE)	lack	4.28125	1303
2334	MELT	melt	3.466666666666667	1477
2336	OF THIS KIND (SUCH)	so	2.433333333333333	2279
2339	NEED (SOMETHING)	need	2.7096774193548385	1571
2343	STEEL	steel	4.275862068965517	2429
2348	CRAB	crab	3.125	493
2349	SHRIMP	shrimp	3.5	2136
2362	BRAN	bran	4.741935483870968	213
2363	CHAFF (HUSK)	chaff	6.34375	333
2374	DREAM	dream	3.09375	659
2396	KNOCK	knock	3.40625	1296
24	PRAY	pray	2.96875	1799
2400	THEIR	their	3.28125	2609
2403	TOY	toy	2.0	2703
2406	HOME	home	2.34375	1171
2408	CAKE	cake	2.625	300
2409	BROWN	brown	2.3548387096774195	257
241	TREE STUMP	stump	3.71875	2498
2411	HURT (SOMEBODY)	hurt	2.774193548387097	1206
2412	THANK (SOMEBODY)	thank	2.7419354838709675	2604
242	COST	cost	3.6875	481
243	FRESH	fresh	3.71875	885
244	LEFT	left	3.0	1353
2446	SLOTH	sloth	5.4375	2226
245	BROOM	broom	3.15625	253
2457	PATH OR ROAD	way	3.0625	2844
246	THRUST	thrust	5.34375	2649
2467	GAME	game	2.6129032258064515	921
2468	BAG	bag	2.75	47
2470	DEAR	dear	3.4838709677419355	586
2473	HIS (GENITIVE OF HE)	his	2.5806451612903225	1155
2474	HER (GENITIVE OF SHE)	her	2.3548387096774195	1137
2477	YAK	yak	4.78125	2968
2483	COLD (OF WEATHER)	cool	3.25	469
2486	HIDE	hide	2.7333333333333334	1145
249	FOG	mist	4.2	1505
2493	BOIL	boil	3.875	178
25	DIRT	filth	4.8125	780
2501	RICE HUSK	husk	5.375	1208
2502	GONG	gong	5.258064516129032	993
2506	LOOSE	slack	4.580645161290323	2189
2509	EXCHANGE	swap	4.25	2527
2512	CHICK	chick	3.34375	364
2519	SEEING (VISUAL SENSE)	sight	3.75	2155
2524	JOY	joy	3.161290322580645	1258
2530	SMART	smart	3.129032258064516	2239
2531	BROAD	broad	4.6875	246
2534	DEPTH	depth	4.806451612903226	599
2537	LENGTH	length	4.125	1356
2539	PIT (POTHOLE)	pit	3.5625	1730
2540	LIME (MATERIAL)	lime	3.3225806451612905	1374
2542	HERB	herb	4.625	1138
2554	PRINCE (RULER)	prince	3.125	1811
256	FOOD	food	2.064516129032258	855
2562	SEX (GENDER)	sex	4.59375	2077
2570	BEEF	beef	3.375	93
2571	TRY (TEST)	test	3.4	2601
2572	SENSE (PERCEIVE BY SENSES)	sense	4.387096774193548	2071
2577	YET	yet	3.5625	2983
258	CALM	calm	3.40625	303
2584	BENCH	bench	3.375	103
2587	DARTS	dart	4.1875	573
2588	GLOBE	globe	3.59375	973
2589	WREATH	wreath	4.166666666666667	2950
2597	HARP	harp	4.5	1093
2604	NOOSE	noose	5.32258064516129	1597
2617	BULB	bulb	3.90625	271
2619	CARD	card	3.193548387096774	313
2623	FLAG	flag	3.4375	795
2624	FRAME	frame	4.064516129032258	874
2625	MAP	map	3.40625	1450
2626	NERVE	nerve	4.59375	1573
2628	PLANT STEM	stalk	4.875	2407
2629	TRAY	tray	3.7096774193548385	2716
2630	WHIP	whip	3.875	2890
2631	WIRE	wire	3.625	2919
2643	INK	ink	3.59375	1220
265	FOWL	fowl	5.125	871
2658	COAL	coal	3.8125	450
2664	SCAB	scab	3.5161290322580645	2014
2665	WART	wart	4.3125	2835
2666	SOLE (FOOT)	sole	4.65625	2289
2669	POINT (WITH FINGER)	point	2.8333333333333335	1769
2685	CARP (FISH)	carp	5.774193548387097	315
27	AIR	air	2.78125	12
270	JUG	jug	3.3448275862068964	1260
2704	FADE (LOOSE COLOR)	fade	4.566666666666666	730
2706	GNAW	gnaw	4.5625	983
2708	TALK	talk	2.59375	2567
2717	STEEP	steep	4.290322580645161	2430
273	DOUGH	dough	3.96875	640
274	KNEAD	knead	5.125	1286
275	PEEL	peel	3.5	1692
2754	TOWARDS	to	2.193548387096774	2674
2769	PORK	pork	3.6875	1784
2771	SHAWL	shawl	4.967741935483871	2093
2783	SCALES (MEASURE INSTRUMENT)	scale	4.129032258064516	2016
2805	BIRTH (ACCOUCHEMENT)	birth	3.2903225806451615	122
281	POST	post	3.870967741935484	1788
2818	FORD (CROSSING)	ford	5.1	860
2828	MOTH	moth	3.6129032258064515	1533
2832	PYRE	pyre	6.78125	1854
2833	RUM	rum	5.375	1981
2837	SWAN	swan	3.2580645161290325	2525
2838	TAME	tame	4.67741935483871	2569
284	HOE	hoe	4.741935483870968	1165
2845	SIZE (OF OBJECT)	size	3.064516129032258	2171
285	THRESH	thresh	6.241379310344827	2635
2860	BOLT (MOVE IN HASTE)	rush	3.6774193548387095	1986
2861	BUDGE (ONESELF)	budge	4.290322580645161	266
2863	DASH (OF VEHICLE)	dash	3.903225806451613	574
287	CONE	cone	3.5	466
2871	SWING (MOVEMENT)	swing	2.838709677419355	2545
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	3.15625	2303
288	FORGE	forge	5.7	862
2880	HALT (STOP)	stop	2.2333333333333334	2457
2881	URGE (SOMEONE)	urge	5.032258064516129	2773
2882	ADD	add	2.7333333333333334	5
2884	HANG	hang	3.21875	1087
2885	HERD (SOMETHING)	herd	4.09375	1139
2887	THAW (DEW)	thaw	4.67741935483871	2606
289	MOLD	mold	4.28125	1515
2896	CAUSE TO (LET)	let	2.6	1361
2897	CHIME (ACTION)	chime	4.4375	369
2899	JOG (SOMETHING)	jog	3.5806451612903225	1249
2902	BRAWL (FIGHT)	brawl	4.966666666666667	220
2903	CHAT (WITH SOMEBODY)	chat	4.3	351
2904	RINSE	rinse	3.5625	1941
2905	KNIT	knit	4.193548387096774	1294
2919	STILL (CONTINUING)	still	3.15625	2442
292	RUG	rug	3.03125	1979
2921	THEN	then	2.838709677419355	2612
2924	A LITTLE	bit	3.03125	123
2927	FROM HERE	hence	5.59375	1136
2930	BOSS	boss	3.8125	195
2932	COLD (CHILL)	chill	3.9375	368
2937	FAIRY TALE	tale	3.46875	2566
2939	FLOCK (OF ANIMALS)	flock	4.290322580645161	827
2940	GATE	gate	3.34375	929
2948	GAP (DISTANCE)	gap	3.6875	923
2949	LAIR	den	3.3870967741935485	596
2951	POUCH	pouch	4.129032258064516	1790
2952	SLAB	slab	4.625	2188
2953	SLEEVE	sleeve	3.096774193548387	2207
2954	SLICE	slice	3.40625	2213
2955	STATE (POLITICS)	state	3.53125	2420
2956	TUBE	tube	3.875	2747
2957	WARE	ware	5.419354838709677	2831
2959	LEASH	leash	3.46875	1345
296	CROUCH	squat	4.064516129032258	2386
2962	MOORLAND	moor	5.709677419354839	1523
2963	NET	net	3.193548387096774	1575
2965	PAW	paw	2.96875	1679
2966	PERCH (FISH)	perch	4.625	1703
2967	PIKE (FISH)	pike	5.366666666666666	1718
2968	REASON	tune	3.8125	2750
297	CROOKED	bent	3.375	105
2971	SIN	sin	3.5625	2160
2973	STRAP	strap	3.806451612903226	2468
2974	SWARM (OF BIRDS)	swarm	4.741935483870968	2528
2975	THOUGHT	thought	3.875	2630
298	SHRIEK	shriek	4.645161290322581	2134
2982	GIFT	gift	2.903225806451613	948
2984	HEAP	pile	3.84375	1719
2985	HEIGHT	height	3.9375	1126
2989	FRINGE	fringe	5.2	890
299	SCOLD	scold	3.9	2030
2990	SACK	sack	3.84375	1990
2991	SKI	ski	3.5	2175
2992	TIP (OF OBJECT)	tip	3.6	2671
2993	STROKE (OF PEN)	stroke	4.161290322580645	2486
2995	TONE (MUSIC)	tone	3.838709677419355	2683
2996	WEALTH	wealth	4.451612903225806	2847
2998	DAMP	damp	4.21875	567
3	BRAVE	brave	3.3793103448275863	219
3006	SPACE (AVAILABLE)	space	3.40625	2311
301	CHIEFTAIN	chief	3.8	366
3011	GRUB	grub	4.65625	1052
302	CLAN	clan	5.125	401
3020	BREAK (BREAKING)	burst	4.09375	285
3025	BARN OR SHED	shed	3.6875	2099
304	PREACH	preach	4.4375	1801
3053	TIGHT	tense	4.7	2597
3055	SWINDLE	cheat	4.1	353
3057	FLAIL	flail	5.40625	796
3058	GRAZE	graze	4.258064516129032	1020
3064	RUST	stain	3.967741935483871	2403
3066	SCARF OR TURBAN	scarf	3.6875	2024
3069	FALSE	fraud	5.354838709677419	877
307	HAWK	kite	2.90625	1283
3072	MISPLACE	lose	3.28125	1408
3074	FIX	patch	4.0625	1674
3076	SLOPE	slope	4.466666666666667	2224
3080	SPLIT OPEN	crack	3.4193548387096775	494
3099	SOFA	couch	2.9655172413793105	483
31	PAN	pan	3.193548387096774	1660
3102	TANK	tank	3.7666666666666666	2571
3110	CLAP	clap	2.6129032258064515	404
3114	GRATE (SOMETHING)	grate	4.838709677419355	1017
3116	HATCH (OUT)	hatch	4.46875	1100
3120	MOP (SOMETHING)	mop	3.21875	1526
3129	SKATE	skate	3.34375	2172
3130	SPILL (SOMETHING)	spill	2.7419354838709675	2336
3132	SURF	surf	3.84375	2519
3134	TYPE (ON SOMETHING)	type	4.03125	2771
3137	OAR	oar	4.25	1618
3140	VEST	vest	3.8125	2796
3153	LORD	lord	3.193548387096774	1406
3160	SLAP	slap	3.2580645161290325	2195
3174	WAKE UP (SOMEONE)	wake	3.03125	2821
3176	RACK (FOR STORING FOOD)	rack	4.0	1880
318	FOOTPRINT	track	4.03125	2705
319	LICK	lick	3.032258064516129	1364
320	LAME	lame	4.5625	1311
321	CHEW	chew	2.65625	362
3213	HIRE OR RENT	hire	4.354838709677419	1154
3215	CREEP	creep	4.32258064516129	511
322	FIG	fig	4.625	775
3222	TWIG	twig	3.40625	2761
3224	WRING	wring	5.225806451612903	2956
323	FAT (ORGANIC SUBSTANCE)	grease	3.806451612903226	1021
3232	PELT	pelt	5.516129032258065	1697
325	FELT	felt	3.625	762
326	CLOAK	cloak	4.8125	428
3263	LAP	lap	3.0	1316
3267	PULSE	pulse	4.466666666666667	1839
3280	TUSK	tusk	4.580645161290323	2753
3282	GROOM	groom	4.32258064516129	1041
3283	CAGE	cage	3.193548387096774	299
3287	BLOOM	bloom	3.935483870967742	159
3288	WEED	weed	3.7096774193548385	2855
3299	KIND	kind	3.033333333333333	1278
3314	LYNX	lynx	6.419354838709677	1433
3315	FLAX	flax	6.354838709677419	809
3317	ELM	elm	5.15625	719
332	RAG	rag	3.28125	1882
3320	SNARE (TRAP)	snare	5.21875	2259
3325	PEARL	pearl	3.8125	1688
3334	RITE	rite	5.709677419354839	1946
3353	SIEVE (TOOL)	sieve	6.4375	2152
338	RAKE	rake	3.4838709677419355	1888
3380	HUNTING DOG	hound	4.375	1187
3401	HENHOUSE	coop	5.46875	471
3404	TILE	tile	3.838709677419355	2664
3407	FILE (TOOL)	file	4.28125	777
3416	EVERY (EACH)	each	3.1875	704
342	HAY	hay	3.25	1107
3423	DRILL	drill	3.75	666
3424	SHEATH	sheath	5.875	2096
3425	JOKE	joke	3.21875	1252
343	VINE	vine	4.09375	2803
344	TREE TRUNK	trunk	3.5	2743
3446	PINK	rose	3.0	1968
345	SAP	sap	4.59375	2007
3452	MUCH	much	2.935483870967742	1539
3455	COMMEND	praise	4.21875	1796
346	BANYAN	bough	5.65625	198
3460	BEACH	beach	2.78125	79
353	STRIKE	strike	4.15625	2480
3534	BEG	beg	3.25	97
354	POUND	pound	3.90625	1792
355	CUT DOWN	fell	2.84375	761
3551	FETCH	fetch	4.064516129032258	766
3552	GREET	greet	3.875	1025
361	PEG	peg	4.133333333333334	1696
3614	PANT	pant	3.5161290322580645	1663
3615	BLEED	bleed	3.375	141
3616	FAINT (PASS OUT)	faint	4.21875	733
362	STRING	string	3.193548387096774	2481
3626	KNOW	know	2.838709677419355	1299
363	DWELL (LIVE, RESIDE)	dwell	5.419354838709677	702
3630	PLAN	plan	3.5625	1737
3648	SERVE (SOMEONE)	serve	3.875	2074
365	SPLASH	splash	3.03125	2342
3651	MUSH (FOOD)	mush	4.25	1552
3657	GRANARY	barn	2.7333333333333334	66
366	LIMP	limp	4.15625	1375
3667	LOST	lost	2.96875	1410
367	RIDE	ride	3.0	1931
3676	SHREW	shrew	6.125	2132
3679	GROWL	growl	3.161290322580645	1051
3684	PECK	peck	3.870967741935484	1690
3685	HISS	hiss	3.225806451612903	1156
3688	MARSH	marsh	4.3	1455
369	OWE	owe	4.193548387096774	1642
3697	DIP	dip	3.3870967741935485	613
3698	SINGE	singe	5.75	2163
3707	BEIGE	beige	5.09375	98
3721	FINCH	finch	5.625	782
3724	STORK	stork	4.064516129032258	2459
3734	CHIMPANZEE	chimp	3.59375	370
374	ONE TIME	once	3.3225806451612905	1629
3743	BRASS	brass	4.612903225806452	217
3746	VASE	vase	3.71875	2783
3747	SHAPE	form	4.166666666666667	864
375	SNIFF	sniff	3.3448275862068964	2266
3762	SAFE	safe	3.0	1992
377	LOUD	loud	2.774193548387097	1412
378	PINCH	pinch	3.28125	1723
3780	PET	pet	2.5517241379310347	1707
379	BLUNT	blunt	5.258064516129032	167
38	SPREAD OUT	spread	3.875	2365
3801	DATE (FRUIT)	date	3.8275862068965516	575
3802	FERN	fern	4.375	765
3809	SCREAM (PRODUCE A CRY)	scream	2.903225806451613	2045
381	BLAME	blame	3.6875	130
3821	BROOK	brook	4.8125	252
3843	BUT	but	2.53125	290
3855	ITCH (CAUSE ITCHING OR FEEL ITCHY)	itch	2.7666666666666666	1227
3861	FAIL	fail	3.84375	732
387	SLING	sling	4.451612903225806	2220
3888	SKUNK	skunk	3.1875	2186
3896	ROAR	roar	3.0	1950
39	KEEN	keen	5.625	1266
3902	TRUST (SOMEBODY)	trust	3.65625	2744
391	BLESS	bless	3.4375	143
3915	PRIDE	pride	4.387096774193548	1806
395	PILL	pill	3.5	1720
3961	TEAM	team	3.2903225806451615	2586
398	PIERCE	pierce	4.548387096774194	1716
410	YAM	yam	4.625	2969
411	GOURD	gourd	5.774193548387097	1003
43	LEAD (GUIDE)	guide	4.34375	1059
430	TWIST	twist	3.3666666666666667	2766
44	INJURE	harm	3.566666666666667	1092
460	BREAK (OF ROPE)	snap	3.2903225806451615	2258
471	UPPER LEG (THIGH)	thigh	3.6875	2619
474	DRESS	dress	2.6206896551724137	663
476	CUP	cup	2.2580645161290325	547
477	LATE	late	3.161290322580645	1325
478	LIP	lip	2.533333333333333	1379
479	GROW	grow	3.0	1050
480	PLATE	plate	2.78125	1742
481	DISH	dish	2.875	617
487	SHY	shy	3.3225806451612905	2148
492	THREE	three	2.064516129032258	2634
493	FIVE	five	2.2903225806451615	792
494	FLIRT	flirt	4.838709677419355	825
497	SCAR	scar	3.533333333333333	2021
501	LIFT	lift	3.25	1369
503	FROG	frog	2.3548387096774195	895
504	LEARN	learn	2.90625	1343
506	MAIZE	maize	5.6875	1443
509	CERTAIN	sure	3.2903225806451615	2518
51	SORE	sore	3.71875	2298
518	SPARK	spark	4.09375	2317
522	WOLF	wolf	2.90625	2929
523	BACK OF HEAD	rear	3.8125	1913
526	HOWL	howl	3.9375	1191
534	HUMP	hump	4.548387096774194	1200
539	NEST	nest	3.25	1574
54	SHRINK	shrink	3.875	2138
545	SPRUCE	spruce	5.59375	2372
568	RISE (MOVE UPWARDS)	rise	3.75	1944
569	SPOIL (BECOME SPOILED)	rot	4.258064516129032	1969
571	STING	sting	3.34375	2444
573	SWAY	sway	4.612903225806452	2533
575	TREAD	tread	5.40625	2717
578	KISS	kiss	2.4838709677419355	1281
580	FUR	fur	3.225806451612903	911
582	LEND	lend	4.3125	1355
585	BOOT	boot	2.7333333333333334	188
587	ANT	ant	2.3125	21
594	PIECE	piece	2.96875	1714
596	POSTAGE STAMP	stamp	3.5806451612903225	2409
598	SHELL	shell	3.0625	2106
60	OAT	oat	3.8333333333333335	1619
600	STRANGE	odd	3.774193548387097	1621
603	COAT	coat	2.7333333333333334	453
604	GLASS	glass	3.161290322580645	962
605	GRAIN	grain	4.09375	1010
606	GRASS	grass	2.6129032258064515	1016
608	GULF	gulf	4.838709677419355	1064
609	HAIL	hail	4.903225806451613	1078
610	PORT	port	4.78125	1785
611	HARVEST	crop	4.32258064516129	525
612	HEAT	heat	3.0625	1119
613	HIGH TIDE	flood	3.65625	829
614	HILL	hill	2.9375	1147
617	ICE	ice	2.4516129032258065	1213
621	IRON	brand	4.09375	215
624	LAKE	lake	3.03125	1309
625	LAMP	lamp	3.125	1312
626	LAND	land	3.09375	1314
628	LEAF	leaf	2.935483870967742	1337
630	LIGHT (RADIATION)	light	2.84375	1370
634	MEAT	meat	3.096774193548387	1474
635	MILK	milk	2.34375	1495
636	MILL	mill	4.1875	1496
637	MOSS	moss	4.03125	1531
64	PIN	pin	3.3225806451612905	1722
640	MUD	mud	2.75	1541
644	OAK	oak	3.9375	1617
646	ASH	ash	3.875	33
647	PAINT (PIGMENTS)	paint	3.09375	1654
651	SEAL	seal	3.375	2056
652	PLAIN	plain	3.3870967741935485	1736
653	PLANT (VEGETATION)	plant	3.25	1740
657	PRICE	price	3.5483870967741935	1804
658	RAIN (PRECIPITATION)	rain	2.566666666666667	1886
659	REED	reed	5.09375	1915
66	KNEEL	kneel	3.90625	1288
660	REEF	reef	4.419354838709677	1916
663	BAY	bay	4.15625	77
664	RESIN	pitch	3.774193548387097	1731
665	BEE	bee	2.4375	91
667	ROAD	road	2.84375	1948
668	ROCK	rock	2.6333333333333333	1954
670	ROOT	root	3.65625	1966
671	SAND	sand	2.59375	2003
673	SCHOOL	school	2.65625	2028
677	AXE	ax	3.53125	40
678	BEARD	beard	3.34375	85
679	BRIGHT	bright	3.09375	240
680	BREAK (DESTROY OR GET DESTROYED)	break	3.2580645161290325	225
682	SIDE	side	3.3548387096774195	2150
684	OWN	got	2.838709677419355	1001
688	LUNG	lung	3.7419354838709675	1422
692	BRING	bring	2.8125	242
693	FROM	from	3.0	896
694	GET	get	2.5	945
695	GO	went	2.96875	2866
696	STIR	stir	3.375	2447
698	WISE	wise	3.90625	2920
699	SAD	sad	2.1333333333333333	1991
701	SLOW	slow	2.7096774193548385	2228
702	CATCH	catch	3.375	324
703	SOON	soon	2.96875	2294
704	CLEAN	clean	3.03125	411
705	GO UP (ASCEND)	mount	4.5	1535
706	DARK	dark	2.5	571
708	SHINE	shine	3.65625	2112
709	TEACH	teach	3.032258064516129	2584
710	WHEEL	wheel	2.967741935483871	2877
711	TALL	tall	2.84375	2568
712	RICH	rich	3.466666666666667	1929
713	STEAL	steal	3.5483870967741935	2425
714	SEED	seed	3.0	2063
715	SHOUT	yell	2.6875	2979
716	GROAN	groan	4.21875	1039
717	SWEET	sweet	2.75	2537
718	PAY	pay	3.40625	1681
719	FIND	found	3.193548387096774	869
72	CLAW	claw	3.25	409
720	GOOD LUCK	luck	3.65625	1417
721	LOW	low	2.84375	1416
723	PLACE (POSITION)	place	3.129032258064516	1733
726	WHILE	while	3.71875	2887
727	WHICH	which	3.40625	2885
728	FIRST	first	2.586206896551724	788
729	DAWN	dawn	3.875	577
73	BEAK	beak	3.625	81
730	SNAKE	snake	2.6451612903225805	2257
733	EARN	earn	4.03125	707
734	MAKE	made	3.0625	1438
735	OWL	owl	2.903225806451613	1643
736	YARD	yard	3.096774193548387	2972
738	THING	thing	2.5625	2621
739	FEED	feed	3.096774193548387	757
74	PUPPY	cub	3.7666666666666666	541
740	SHIP	ship	2.78125	2113
741	DRIVE	drive	3.34375	669
742	END (OF SPACE)	end	2.625	722
745	SHELF	shelf	3.46875	2105
746	SHOP	shop	3.28125	2122
747	BICYCLE	bike	2.6451612903225805	113
748	SOW SEEDS	sow	5.0	2308
750	DROP	drop	3.25	674
751	SHRUB	shrub	4.290322580645161	2140
752	STORE	store	3.21875	2458
760	KNOT	knot	3.6875	1298
763	SKIN	skin	2.75	2180
765	MOVE	move	2.967741935483871	1537
767	CORPSE	corpse	5.225806451612903	480
768	LUNCH	lunch	2.6774193548387095	1421
769	ROOF	roof	3.25	1962
771	HAT	hat	2.4193548387096775	1099
772	BELT	belt	3.3125	102
773	HAVE	had	2.774193548387097	1076
777	FLUTE	flute	3.96875	844
778	SMOKE (EXHAUST)	smoke	3.8125	2249
779	PART	part	3.375	1669
78	THAT	those	3.0	2628
780	OUR	our	2.875	1639
785	STRONG	strong	3.25	2488
787	SAIL	sail	3.46875	1996
788	SOAP	soap	2.5625	2281
79	WASTE	waste	3.65625	2839
794	PEN	pen	2.6774193548387095	1698
795	TROUT	trout	4.21875	2737
798	JAW	jaw	3.40625	1236
799	WRIST	wrist	3.1875	2957
8	CURSE	curse	4.193548387096774	552
801	RIB	rib	3.84375	1927
804	WOMB	womb	5.03125	2931
805	SPINE	spine	4.161290322580645	2338
808	DRIP (FALL IN GLOBULES)	drip	3.774193548387097	668
809	TROUSERS	pants	2.4375	1664
811	SOUL	soul	4.03125	2302
812	SLAVE	slave	3.8	2199
813	DO	did	2.5	604
816	HALF	half	3.032258064516129	1081
817	THEY	they	2.59375	2615
820	LAMB	lamb	2.84375	1310
824	WITCH	witch	3.032258064516129	2924
827	ROLL	roll	3.09375	1960
830	SOOT	soot	4.645161290322581	2295
831	BASE	base	3.4516129032258065	67
832	BEAN	bean	2.84375	83
834	BUTTOCKS	ass	4.53125	35
837	BLUE	blue	2.129032258064516	165
84	JUST	just	3.2580645161290325	1264
844	KIND (THING)	sort	4.0625	2299
848	THIRST	thirst	3.40625	2624
849	SPRING (OF WATER)	source	4.709677419354839	2306
850	SQUARE	square	2.625	2384
851	STABLE	stall	4.193548387096774	2408
852	PRIEST	priest	4.0	1807
855	SEIZE	grab	3.3225806451612905	1005
857	STONE	stone	3.1875	2452
858	STORM	storm	3.15625	2460
859	STOVE	stove	3.3125	2462
860	CAUSE	cause	3.5	327
861	JUDGE	judge	4.15625	1259
863	EDGE	edge	3.7419354838709675	713
864	PUMPKIN	squash	3.90625	2385
865	FAME	fame	4.32258064516129	739
866	WIN	win	3.0	2911
867	GLOVE	glove	3.15625	976
869	BLADE	blade	4.15625	128
870	BREATH	breath	3.28125	227
873	TAX	tax	4.28125	2582
876	ARCH	arc	4.967741935483871	25
878	HELL	hell	3.5	1130
879	COUGH	cough	2.806451612903226	484
88	BEEHIVE	hive	4.125	1159
884	SHARE	share	2.65625	2089
889	FLAME	flame	3.75	800
890	MULE	mule	3.59375	1545
891	TIDE	tide	3.533333333333333	2659
892	TIME	time	2.966666666666667	2667
893	TIN (METAL)	tin	3.903225806451613	2668
894	TOAD	toad	2.9375	2675
898	TRADE	trade	3.78125	2707
900	TRAIN	train	2.7096774193548385	2709
905	BORING	bored	3.53125	192
906	TREE	tree	2.5	2719
908	DRUM	drum	3.129032258064516	680
909	GARBAGE	trash	2.9655172413793105	2715
910	DEATH	death	3.4838709677419355	588
913	CROW	crow	3.4516129032258065	529
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	4.125	2350
920	GRAPE	grape	2.65625	1013
922	PEAR	pear	3.09375	1687
923	LOVE	love	2.3548387096774195	1415
926	RICE	rice	3.0	1928
928	EMBRACE	hug	2.40625	1195
933	WALL (OF HOUSE)	wall	2.967741935483871	2824
935	WAR	war	3.6774193548387095	2829
937	BIRD	bird	2.3225806451612905	121
938	MARE	mare	5.15625	1453
940	STRAIN	strain	4.65625	2465
941	MEAD	mead	6.09375	1470
945	SPEAR	spear	4.4375	2322
946	BLOOD	blood	3.03125	158
947	STREAM	stream	3.5161290322580645	2472
950	SEAGULL	gull	4.75	1065
953	RAPE	rape	5.71875	1898
954	WELL	well	2.96875	2862
956	FLEE	flee	4.09375	813
957	WHALE	whale	2.96875	2872
958	WILD ANIMAL	beast	3.4375	86
96	CRAWL	crawl	2.838709677419355	504
960	WIND	wind	2.9375	2914
963	BOOK	book	2.78125	184
964	WOOL	wool	4.032258064516129	2935
965	WORLD	world	3.0	2938
966	BRAKE	brake	3.6774193548387095	212
967	YEAST	yeast	4.96875	2978
97	THROUGH	through	3.8333333333333335	2645
971	MUST	must	3.28125	1555
972	BE ABLE	may	3.0	1467
976	WEAR	wear	2.9375	2849
978	WAVE	wave	3.0625	2842
98	ALL	all	2.53125	15
980	HEEL	heel	3.5625	1124
987	REMAIN	stay	2.967741935483871	2422
989	CLEAR	clear	3.3	413
990	CREEK (TIDAL)	creek	3.7096774193548385	510
991	FRY	fry	3.53125	903
992	CLIFF	cliff	3.9375	421
996	DEAF	deaf	3.8125	582
998	PUT	put	2.90625	1852
999	JOINT	joint	4.741935483870968	1251
