CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	CROATIAN	CROATIAN_HAPPINESS_MEAN	CROATIAN_ANGER_MEAN	CROATIAN_SADNESS_MEAN	CROATIAN_FEAR_MEAN	CROATIAN_DISGUST_MEAN	LINE_IN_SOURCE
1536	UNDERSTAND	to understand	razumjeti	3.15	1.15	1.4	1.4	1.45	2017
1537	SPRINGTIME	spring	mol	3.22222222222222	1.28571428571429	1.23809523809524	1.17391304347826	1.3	1128
1538	SCORPION	scorpion	škorpion	2.15	1.35	1.3	2.0952380952381	1.85714285714286	2225
1539	BASKET	basket	košara	2.4	1.25	1.2	1.1	1.12903225806452	851
1543	SNAIL	snail	puž	2.3	1.2	1.25	1.25	1.45	1956
1545	HOST	host	domaćin	3.05	1.36363636363636	1.04761904761905	1	1.1	355
1548	UGLY	ugly	ružan	1.55	1.90909090909091	2.14285714285714	1.55	1.95238095238095	2094
1552	GLOOMY	gloomy	sumoran	1.38888888888889	1.84210526315789	1.82352941176471	1.7	1.42105263157895	2427
1554	MAN	man	muškarac	1.95	1.5	1.47619047619048	1.35	1.19047619047619	1169
1555	CHAMELEON	chameleon	kameleon	2.42857142857143	1.05	1.3	1.35	1.21739130434783	727
1558	SIMILAR	similar	sličan	2.1	1.18181818181818	1.3	1.34782608695652	1.3	2245
1559	MONEY	money	novac	3.57142857142857	1.85714285714286	1.25	1.75	1.2	1320
156	RED	red	crven	2.2	1.59090909090909	1.7	1.34782608695652	1.05	249
1560	FACE	face	lice	2.7	1.18181818181818	1.3	1.1	1.0952380952381	957
1561	ARMY	army	vojska	2	1.85	2	2	2.05	2820
1562	MIND	mind	um	2.8	1.1	1.1	1.05	1.19354838709677	2650
1563	PYTHON	python	piton	1.8	1.73684210526316	1.85	2.55	2.3	1588
1564	LAZY	lazy	lijen	1.45	2.13636363636364	2.04761904761905	1.4	1.47619047619048	962
1565	HEAVEN	heaven	nebesa	2.8	1.25	1.55	1.35	1.3	1237
1566	GUN	gun	puška	2.05	2.3	2.4	2.45	1.8	1948
1567	DOOR	door	vrata	2	1.1	1.15	1.04761904761905	1.0952380952381	2832
1570	EQUAL	equal	jednak	3.15	1.15	1.15	1.3	1.16129032258065	708
1572	SURPRISED	surprised	iznenađen	2.85	1.05	1.35	1.15	1.2	674
1575	COCKROACH	cockroach	žohar	1.5	2.5	2.45	2.47826086956522	3.1	3000
1576	PILE UP	to pile up	gomilati	1.5	2.1	1.05	1.35	1.57142857142857	507
1578	IGUANA	iguana	iguana	2.68421052631579	1	1.15	1.65	1.55	595
1579	BE	will	htijenje	2.0952380952381	1.52380952380952	1.1	1.17647058823529	1.33333333333333	576
1581	ALLIGATOR	alligator	aligator	2.13636363636364	1.57142857142857	1.05	2.15	1.66666666666667	22
1584	BLISTER	blister	žulj	1.55	2.65	2.35	1.65	2.35483870967742	3011
1585	SLEEP	sleep	spavati	3.9	1.1	1.25	1.14285714285714	1.23809523809524	2313
1587	SMELL (STINK)	stink	smrad	1.35	2.4	2.3	1.8	3.4	2283
1588	TURN	turn	skretanje	2.15789473684211	1.54545454545455	1.23809523809524	1.52173913043478	1.3	2227
1589	HUMMINGBIRD	hummingbird	kolibrić	2.84210526315789	1.1	1.31578947368421	1.10526315789474	1.3	809
1593	DEEP	deep	duboko	2.25	1.15	1.45	1.6	1.2	380
1597	AIRPLANE	plane	avion	2.71428571428571	1	1.2	1.15	1.17391304347826	71
160	SET (HEAVENLY BODIES)	set	skup	2.28571428571429	2.0952380952381	1.35	1.2	1.1	2232
1600	SKIRT	skirt	suknja	2.75	1.18181818181818	1.25	1.04347826086957	1.05	2419
1601	WEAK	feeble	slab	1.31818181818182	1.52380952380952	1.95	1.5	1.28571428571429	2233
1603	MOSQUE	mosque	džamija	2.25	1.35	1.35	1.14285714285714	1.38095238095238	392
1605	SKULL	skull	lubanja	1.52380952380952	1.66666666666667	1.8	1.55	1.45	1005
1607	HATE	hate	mrziti	1.3	3.35	3.4	2.42857142857143	2.47619047619048	1152
1609	IDEA	idea	ideja	3.65	1.05	1	1.2	1	585
1610	PROSTITUTE	prostitute	prostitutka	2	1.8	2.3	1.75	2.45	1914
1612	LETTER	letter	pismo	2.85	1.1	1.5	1.2	1	1585
1613	COLOR	color	boja	2.26315789473684	1.22727272727273	1.14285714285714	1.2	1.0952380952381	138
1618	GRANDSON	grandson	unuk	2.85714285714286	1	1.15	1	1.08695652173913	2669
1619	GRANDDAUGHTER	granddaughter	unuka	3	1.1	1.1	1.5	1.03225806451613	2670
1620	SON	son	sin	3.4	1.35	1.25	1.35	1	2190
1622	SHIRT	shirt	košulja	2.27272727272727	1.04761904761905	1.05	1	1	855
1624	EMPTY	empty	prazan	1.45	1.40909090909091	1.9047619047619	1.6	1.19047619047619	1766
1625	DEAD	dead	mrtav	1.1	2.26315789473684	3.4	3.65	2.7	1150
1626	EXPLAIN	to explain	objašnjavati	2.1	1.6	1.25	1.15	1.2	1337
1627	CHAIN	chain	lanac	1.9	1.81818181818182	1.38095238095238	1.70833333333333	1.2	933
1628	SQUIRREL	squirrel	vjeverica	3.15	1.05	1	1.2	1.12903225806452	2805
163	BLACK	black	crn	2.3	1.25	1.7	1.1	1.26315789473684	247
1631	FAST	quick	brzo	2.80952380952381	1.28571428571429	1.15	1.25	1.1	176
1632	FLOOR	floor	tlo	2.55	1.1	1.25	1.25	1.12903225806452	2532
1635	OBEY	obey	poslušati	2.65	1.2	1.3	1.4	1.15	1720
1637	AUTHORITY	authority	autoritet	1.85	1.63636363636364	1.35	1.65	1.23809523809524	68
1638	TRUTH	truth	istina	3.85	1.38095238095238	1.4	1.35	1.1	649
1639	BEER	beer	pivo	2.57142857142857	1.33333333333333	1.2	1.2	1.15	1589
164	KANGAROO	kangaroo	klokan	3.1	1.13636363636364	1.04761904761905	1.41666666666667	1	792
1641	SILK	silk	svila	3	1	1.15	1.1	1.04347826086957	2463
1643	COUSIN	cousin	bratić	3.5	1.15	1.45	1.2	1.1	162
1646	GIRL	girl	djevojčica	3.0952380952381	1.14285714285714	1.15	1.1	1	332
1650	WATCH	watch	nadzornik	1.65	1.45454545454545	1.28571428571429	1.35	1.19047619047619	1185
1651	TEAR (OF EYE)	tear	suza	1.54545454545455	1.66666666666667	2.15	1.6	1.19047619047619	2450
1653	BLIND	blind	slijep	1.25	1.85	3.3	2.45	1.55	2247
1654	LIGHTNING	lightning	munja	2.2	1.25	1.5	2.35	1.36842105263158	1167
1655	BLINK	wink	namigivanje	2.6	1.35	1.3	1.45	1.4	1204
1657	TRUE	true	istinit	3.05	1.2	1.05	1.35	1.2258064516129	650
1659	DOLL	doll	lutak	1.65	1.21052631578947	1.45	1.52631578947368	1.9	1016
1662	CAPE	cape	mantija	1.45454545454545	1.53333333333333	1.3125	1.06666666666667	1.46153846153846	1042
1663	BED	bed	krevet	3.6	1.2	1.1	1.0952380952381	1.0952380952381	876
1665	BEAT	to beat	nadvladati	2.65	1.65	1.6	1.55	1.55	1184
1666	MUTE	mute	nijem	1.8	1.5	3.1	1.33333333333333	1.42105263157895	1306
1668	GRIEF	grief	neutješnost	1.55	2.4	2.6	2.4	1.93548387096774	1296
167	MAIL	mail	pošta	2.31818181818182	1.28571428571429	1	1.1	1.38095238095238	1723
1671	TOWER	tower	toranj	2.5	1.2	1.1	1.23809523809524	1.14285714285714	2541
1673	ARM	arm	ruka	2.7	1	1.05	1.14285714285714	1.19047619047619	2083
1674	POOR	poor	siromašan	1.65	1.72727272727273	3.25	2.16666666666667	1.6	2197
1679	LOAD	load	teret	1.4	1.9	1.85	1.4	2.15	2506
168	REST	to rest	odmoriti	4	1.22727272727273	1.0952380952381	1.04166666666667	1	1375
1680	HELMET	helmet	kaciga	2.4	1.31818181818182	1.5	1.1304347826087	1.15	722
1682	GUILTY	guilty	kriv	1.45454545454545	2.25	1.95	1.9	1.52380952380952	883
1719	BURY	to bury	pokopati	1.23809523809524	2.23809523809524	3.35	2.85	1.7	1674
1720	SIGN	sign	primati	2.04761904761905	1.05	1.25	1.2	1.17391304347826	1846
1726	WET	wet	mokar	2.1	1.3	1.7	1.28571428571429	1.66666666666667	1126
1728	ROTTEN	rotten	trul	1.47368421052632	2.2	2.21052631578947	1.80952380952381	2.57142857142857	2584
1732	SKY	sky	nebo	3.85	1.04761904761905	1.35	1.17391304347826	1.05	1238
1733	RAINBOW	rainbow	duga	3.45454545454545	1.04761904761905	1.1	1	1.04761904761905	383
1739	DECORATE	decorate	ukrasiti	3.38095238095238	1.2	1.35	1.25	1.17391304347826	2642
174	PROUD	proud	ponosan	3.85	1.2	1.2	1.04761904761905	1.42857142857143	1702
1740	PINE	pine	bor	3.42857142857143	1	1.2	1	1.17391304347826	150
1742	TRAVERSE	to go through	proći	2.55	1.25	1.3	1.1	1.35	1875
1747	CUSTOM	custom	običaj	2.45	1.31818181818182	1.23809523809524	1.25	1.33333333333333	1334
175	BLOW (OF WIND)	blow	otpuhivanje	1.8	1.52380952380952	1.31578947368421	1.30434782608696	1.45	1493
1750	CHOOSE	to choose	izabrati	2.2	1.25	1.6	1.45	1.75	655
1752	LEAVE	to leave	izaći	2.75	1.15	1.1	1.05	1.15	656
1754	BRACELET	bracelet	narukvica	2.9	1.1	1.2	1.1	1.3	1223
1756	WIDOW	widow	udovac	1.55	1.6	2.6	1.85	1.7	2625
1763	CLUB	club	toljaga	1.44444444444444	1.6	1.41176470588235	1.61111111111111	1.66666666666667	2538
1768	FOAM	foam	pjena	1.9	1.27272727272727	1.28571428571429	1.3	1.28571428571429	1592
1770	CARCASS	carcass	lešina	1.25	2.4	2.47368421052632	3	3.15	952
1772	ELK	elk	los	1.9	1.71428571428571	1.27777777777778	1.16666666666667	1.05263157894737	1001
1773	GRAVE	tomb	grobnica	1.3	2.38095238095238	3	2.75	2.1	531
1774	STINGY	stingy	škrt	1.45	2.81818181818182	2.42857142857143	2.16666666666667	2.05	2230
1775	TABLE	table	stol	1.75	1.1	1.15	1.1	1.1	2380
1783	PAIN	pain	bol	1.33333333333333	2.61904761904762	3.2	2.8	2.1	141
1784	WANT	wish	želja	3.4	1.27272727272727	1.14285714285714	1.125	1.1	2953
1788	TELEVISION	television	televizija	2.4	1.27272727272727	1.38095238095238	1.1	1.14285714285714	2500
1791	BUTTERFLY	butterfly	leptir	3.5	1.13636363636364	1.25	1	1.1	950
1793	BAT	bat	šišmiš	1.4	1.59090909090909	1.28571428571429	1.9	1.52380952380952	2201
1797	HEDGEHOG	hedgehog	jež	2.8	1.05	1.3	1.1	1	715
1798	GUNPOWDER	gunpowder	barut	2.0952380952381	1.71428571428571	1.6	1.6	1.35	85
1799	HYENA	hyena	hijena	2	1.52380952380952	1.2	2	1.65	558
1802	SCREW	screw	vijak	1.9	1.05	1.1	1.1	1.15	2781
1804	BOMB	bomb	bomba	1.71428571428571	2.95238095238095	2.35	3.05	1.75	147
1806	BEGIN	to begin	početi	2.54545454545455	1.42857142857143	1	1.2	1.14285714285714	1643
1808	PUS	pus	gnoj	1.38095238095238	1.9	2.05	2.05	2.72727272727273	501
1810	DANGER	danger	opasnost	1.45	2.15	2	2.8	1.61290322580645	1427
1812	TRY	to try	probati	2.65	1.05	1.25	1.2	1.19354838709677	1871
1813	TASTY	delicious	ukusan	3.54545454545455	1.04761904761905	1	1	1.04761904761905	2643
1814	ACCUSE	to accuse	optužiti	1.55	2.5	2.2	2.2	2	1444
1815	ACHE	ache	smetnja	1.3	1.75	1.75	2.15	1.9	2273
1819	LOOK	look	pogled	3.2	1.1	1.05	1.4	1.03225806451613	1656
1820	BEAR	bear	medvjed	2.65	1.18181818181818	1.2	2.08695652173913	1.3	1066
1821	BRUSH	brush	četka	2.1	1.5	1.2	1.2	1.4	214
1826	ANGRY	angry	ljut	1.4	2.8	2.7	1.9	1.6	993
1829	JUMP	to jump	preskočiti	2	1.33333333333333	1.1	1.35	1.14285714285714	1800
183	BAKE	bake	peći	2.8	1.05	1.05	1.6	1.15	1552
1833	DINNER (SUPPER)	dinner	večera	3.71428571428571	1.19047619047619	1	1	1.2	2761
1836	VAGINA	vagina	vagina	2.65	1.31818181818182	1.1	1.25	1.33333333333333	2747
1838	NAVEL	belly button	pupak	2.15	1.05	1.4	1.4	1.8	1947
1839	CRY	cry	plač	1.7	2.1	3.6	1.75	1.45	1598
1844	BOAT	boat	gliser	3.2	1.13636363636364	1.15	1.17391304347826	1.45	488
1845	BALL	ball	kugla	2.1	1.05	1.1	1.2	1.25806451612903	907
1847	SICK	sick	bolestan	1.38095238095238	2.0952380952381	3.05	3.3	1.85	143
1848	QUARREL	quarrel	svađa	1.3	3	3	2.65	2.35	2451
185	FIREPLACE	fireplace	kamin	2.9	1.2	1.4	1.2	1.15	731
1851	POCKET	pocket	džep	2.25	1.2	1.2	1.1	1.4	395
1853	DOVE	dove	golubica	2.55	1.05	1.35	1.2	1.75	505
1854	SPARROW	sparrow	vrabac	2.57142857142857	1.19047619047619	1.1	1.05	1.15	2828
1856	SOFT	soft	mekan	3.1	1.1	1.25	1	1.05	1070
1857	CROCODILE	crocodile	krokodil	1.85	1.27272727272727	1.57142857142857	1.9	1.38095238095238	891
1858	FISHERMAN	fisherman	ribar	2.85714285714286	1.14285714285714	1.35	1.05	1.15	2048
1862	DONKEY	donkey	magarac	2.76190476190476	1	1	1	1.21739130434783	1028
1864	HUNGER	hunger	glad	1.15	2.7	2.95	2	2.4	475
1867	COIN	coin	kovanica	2.75	1.25	1.15	1.25	1.16129032258065	858
1871	CAMEL	camel	deva	3	1.05	1.05	1.25	1.2	292
1873	ANTHILL	anthill	mravinjak	1.95	1.25	1.05	1.75	1.65	1148
1875	REGRET	to regret	tugovati	1.28571428571429	1.6	3.7	2.05	1.56521739130435	2588
1876	REINDEER	reindeer	sob	2.09090909090909	1.52380952380952	1.05	1.36842105263158	1.0952380952381	2295
1879	DANCE	to dance	plesati	3.05	1.25	1.2	1.3	1.5	1615
1880	PASSIONATE	passionate	strasan	2.76190476190476	1.1	1.05	1.15789473684211	1.22727272727273	2395
1884	HARD	hard	složen	1.95454545454545	1.33333333333333	1	1.3	1	2258
1888	PAIR	couple	par	3.1	1.1	1.15	1.19047619047619	1.0952380952381	1528
1892	TOUCH	touch	dodir	3.42857142857143	1.23809523809524	1.15	1.3	1.35	344
1895	CLOTHES	clothing	roba	2.9	1.2	1.3	1.25	1.09677419354839	2065
1897	HELP	to help	poduprijeti	2.9047619047619	1	1.3	1	1.08695652173913	1650
1898	SPECTACLES	glasses	naočale	2.5	1.22727272727273	1.2	1	1.15	1206
1899	MAD	mad	lud	1.9047619047619	1.55	1.8	1.7	1.52173913043478	1006
1901	SHOVEL	shovel	lopata	2.15	1.2	1.4	1.6	1.2	999
1902	BETRAY	betray	izdati	1.23809523809524	3.05	2.9	2.05	2.39130434782609	665
1905	EAGLE	eagle	orao	2.85	1.25	1.15	1.4	1.3	1447
1906	SOUR	sour	kiselo	1.6	1.31818181818182	1.66666666666667	1.25	1.57142857142857	772
1907	MOLE	mole	krtica	2.4	1.2	1.2	1.4	1.85	895
1913	PRESS	press	tisak	2.1	1.27272727272727	1.19047619047619	1.16666666666667	1.05	2526
1914	DEBT	debt	dug	1.3	1.9	2.45	1.7	1.7	382
1917	TIE	tie	kravata	2.42857142857143	1	1.25	1.05	1.08695652173913	871
1918	MANE	mane	griva	1.95	1.25	1.47368421052632	1.3	1.55	526
1919	TORCH	torch	baklja	2.19047619047619	1.66666666666667	1.15	1.4	1.15	78
192	CORNER	corner	ugao	2.3	1.2	1.26315789473684	1.23809523809524	1.0952380952381	2629
1923	ROUGH	rough	sirov	1.9	1.85	1.5	1.75	2.55	2200
1929	STUDY	to study	studirati	2.68181818181818	1.33333333333333	1.55	1.55	1.23809523809524	2410
1930	RAVINE	ravine	tjesnac	1.75	1.63636363636364	1.35	1.59090909090909	1.45	2530
1934	BEGGAR	beggar	prosjak	1.4	2.25	3.35	1.6	1.5	1907
1936	DEER	deer	jelen	3.05	1.2	1.6	1.6	1.1	712
1938	FORTRESS	fortress	tvrđava	2.6	1.2	1.35	1.05	1.2	2601
194	FAMILY	family	obitelj	4.65	1.15	1.55	1.35	1.15	1336
1940	GUARD	guard	straža	1.6	1.54545454545455	1.47619047619048	1.45	1.0952380952381	2399
1941	SOLDIER	soldier	vojnik	2.6	1.35	1.45	2.3	1.55	2819
1943	CROWN (OF HEAD)	crown	kruna	2.45454545454545	1.19047619047619	1	1.15	1.0952380952381	897
1944	GOD	god	bog	2.61904761904762	1.05	1.25	1.1	1.26086956521739	134
1945	IDOL	idol	idol	3.05	1.4	1.2	1.2	1.25	588
1947	BASTARD	bastard	kopile	1.55	2.15	2.44444444444444	1.52380952380952	1.9047619047619	842
1948	SAW	saw	pila	2.42105263157895	1.68181818181818	1.38095238095238	1.45833333333333	1.4	1578
1949	BEDBUG	bedbug	stjenica	1.82352941176471	1.71428571428571	1.2	1.63636363636364	1.78947368421053	2377
195	MAT	mat	podmetač	2.1	1.05	1.15	1.3	1.6	1645
1951	PASS	pass	prolazak	2.8	1.2	1.3	1.4	1.1	1896
1952	TORTURE	to torture	mučiti	1.3	2.81818181818182	3.45	2.875	2.95	1159
1953	ABUSE	abuse	maltretiranje	1.2	3.73684210526316	4.35	3	3.15	1037
1954	GENTLE	gentle	blag	2.81818181818182	1.19047619047619	1.2	1.05	1.0952380952381	120
196	DONATE	to donate	donirati	3.22727272727273	1.33333333333333	1.2	1.05	1.0952380952381	358
1961	NECKLACE	necklace	ogrlica	3.1	1.04545454545455	1.1	1	1.2	1397
1964	ALONE	alone	sam	2.4	1.45454545454545	2.9	2.08695652173913	1.5	2110
1971	FAN (OBJECT)	fan	lepeza	2.94736842105263	1.36363636363636	1	1	1.05	949
1973	DEMON	demon	demon	1.5	2.31818181818182	2.65	3	2.05	285
1976	MERRY	funny	smiješan	3.3	1.04545454545455	1.04761904761905	1	1.0952380952381	2275
1986	DISEASE	illness	bolest	1.15	3.2	3.75	3.3	2.85	142
1995	DEFECT	defect	nedostatak	1.4	1.95	2.45	2.25	1.70967741935484	1241
2003	FLOW	flow	tijek	1.95	1.2	1.2	1.2	1.2258064516129	2519
2005	MASK	mask	maska	1.66666666666667	1.76190476190476	1.4	1.5	1.7	1053
2008	RESCUE	to rescue	izbaviti	2.05	1.22727272727273	1.33333333333333	1.2	1.0952380952381	659
2009	DOG	dog	pas	3.65	1	1.23809523809524	1.35	1.0952380952381	1537
201	FARM	farm	farma	2.8	1.25	1.05	1.35	1.3	428
2011	COFFIN	coffin	lijes	1.15	2.55	3.55	2.35	2.95	964
2016	JEALOUSY	jealousy	ljubomora	1.6	2.90909090909091	2.85	2.26086956521739	2.4	988
2018	GREEDY	greedy	pohlepan	1.35	3.15	2.9	1.9047619047619	2.38095238095238	1663
2035	POND	pond	ribnjak	2.35	1.22727272727273	1.2	1	1.35	2049
2039	MAGPIE	magpie	svraka	1.57894736842105	1.25	1.7	1.47368421052632	1.42105263157895	2475
2045	COLUMN	column	stupac	1.65	1.2	1.15	1.2	1.19354838709677	2411
2051	DUSTPAN	dustpan	škovacera	2.53333333333333	1.35294117647059	1.17647058823529	1.22222222222222	1.29411764705882	2226
2057	DUNG (ANIMAL FAECES)	manure	đubar	1.76470588235294	1.66666666666667	2.58823529411765	1.52941176470588	2.5625	379
2058	STOOL	stool	stolac	1.7	1.05	1.15	1	1.05	2381
206	FIREFLY	firefly	svitac	1.875	1.15789473684211	1.17647058823529	1.15789473684211	1.4375	2465
2060	STORY	story	priča	3.04761904761905	1	1.2	1.1	1.04347826086957	1822
2062	INTEREST	interest	interes	2.5	1.05	1.2	1.05	1.4	623
2072	USE (VERB)	to use	upotrebljavati	2.3	1.23809523809524	1.35	1.1304347826087	1.05	2677
208	NASAL MUCUS (SNOT)	mucus	sluz	1.68181818181818	1.61904761904762	1.1	1.35	2.85714285714286	2263
2090	MY	mine	mina	1.5	2.4	3.1	2.95	2.0952380952381	1088
2099	CHILD	child	dječak	3.05	1.15	1.2	1.04761904761905	1.0952380952381	326
21	TASTE (SOMETHING)	taste	okus	3.6	1.04545454545455	1.35	1.08695652173913	1.2	1410
210	LIFE	life	život	3.59090909090909	1.66666666666667	1.35	1.35	1.28571428571429	2977
2102	BURN	to burn	paliti	1.75	1.65	1.9	1.8	1.9	1517
2112	OLD (AGED)	elderly	starac	2.4	1.2	2.2	1.28571428571429	1.52380952380952	2358
2117	DESIRE	to desire	željeti	3.1	1.2	1.15	1.1	1.06451612903226	2954
212	FIELD	field	polje	2.45	1.09090909090909	1.25	1.04347826086957	1.2	1686
2137	MAGICIAN	magician	mađioničar	2.85	1.05	1.2	1.6	1.25	1025
214	STRETCH	stretch	rastezanje	2.35	1.13636363636364	1.47619047619048	1.2	1.23809523809524	1986
2150	MATTER	matter	građa	1.85	1.27272727272727	1.3	1.30434782608696	1.2	516
2151	COARSE	coarse	grub	1.25	2.5	2.55	2.15	1.95	537
216	MOVIE	movie	film	3.9	1.14285714285714	1.15	1.05	1.1	442
2162	STIR FRY	to stir fry	pržiti	2.40909090909091	1.33333333333333	1	1.45	1.71428571428571	1934
218	FINE (PENALTY)	fine	fin	3.6	1	1	1	1.14285714285714	444
2181	LIGHT (IN TASTE)	bland	bezukusan	1.4	2.35	1.75	1.45	2.4	102
219	TOILET	toilet	toalet	2.45	1.15	1.45	1.6	2.25	2534
2206	RABIES	rabies	bjesnoća	1.7	2.68181818181818	2.45	2.91304347826087	2.5	119
221	FIRE	fire	oganj	2.0952380952381	1.45	1.65	1.35	1.1304347826087	1394
222	LAVISH	lavish	darežljiv	4.04761904761905	1	1.1	1.05	1.04347826086957	263
2223	BE ANGRY	annoyed	uznemiren	1.25	2.14285714285714	1.85	2.1	1.4	2738
2230	UNTAMED OR WILD	wild	divlji	2.25	2.04545454545455	2	1.95652173913043	1.7	321
2239	DENSE	dense	gust	2.04545454545455	1.38095238095238	1.05	1.2	1.28571428571429	548
2242	BEETLE	beetle	buba	1.75	1.47619047619048	1.65	2	2.15	177
2244	METAL	metal	metal	2.2	1.05	1.05	1.25	1.2	1076
2246	BELL	bell	zvono	2.5	1.5	1.14285714285714	1.16666666666667	1.15	3020
2247	CATERPILLAR	caterpillar	gusjenica	1.9	1.40909090909091	1.2	1.04347826086957	1.8	546
227	FISH	fish	riba	3.14285714285714	1.19047619047619	1	1.2	1.3	2047
2273	LEECH	leech	pijavica	1.5	2.2	1.85	2.4	2.7	1576
2277	WHOLE	whole	čitav	3.26315789473684	1	1.15	1.04761904761905	1.0952380952381	236
2291	VOLCANO	volcano	vulkan	2.3	1.35	1.45	1.68421052631579	1.3	2850
2295	SUNSET	sunset	zalazak	3.55	1.1	1.2	1.3	1	2887
2296	SUNRISE	sunrise	svitanje	3.18181818181818	1.0952380952381	1.05	1.15	1.19047619047619	2466
2297	DUSK	twilight	sumrak	2.35	1.4	1.6	1.55	1.75	2428
2298	VIRGIN	virgin	djevica	2.21052631578947	1.27272727272727	1.42857142857143	1.4	1.23809523809524	331
2308	THIN	thin	tanak	1.85	1.36363636363636	1.0952380952381	1.4	1.14285714285714	2487
2316	FREE	free	besplatno	3.52380952380952	1.1	1.05	1	1.30434782608696	96
232	FLEA	flea	buha	1.3	2.2	1.6	1.5	2.6	185
2339	NEED (SOMETHING)	need	trebati	2.27272727272727	1.14285714285714	1.1	1.15	1.19047619047619	2560
2341	CLOUDY	overcast	oblačno	2.05	1.5	2.1	1.35	1.35	1340
2342	LANDSCAPE	landscape	pejzaž	4.1	1.1	1.21052631578947	1.04761904761905	1	1557
2348	CRAB	crab	rakovica	2.05555555555556	1.61904761904762	1.1	1.16666666666667	1.42857142857143	1969
2352	DRAGONFLY	dragonfly	vretenac	1.75	1.23529411764706	1.2	1.17647058823529	1.19230769230769	2836
2354	CRICKET	cricket	cvrčak	2.7	1.18181818181818	1.2	1.30434782608696	1.25	256
236	STEPMOTHER	stepmother	maćeha	1.6	1.65	1.84210526315789	1.6	2.4	1020
2366	ONION	onion	kapula	2.26315789473684	1.35	1.52631578947368	1.15	1.73684210526316	747
2374	DREAM	dream	san	3.61904761904762	1.19047619047619	1.2	1.1	1.3	2123
2386	TURKEY	turkey	tuka	1.82352941176471	2.19047619047619	1.47368421052632	1.40909090909091	1.38888888888889	2589
