CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	CROATIAN	CROATIAN_HAPPINESS_MEAN	CROATIAN_ANGER_MEAN	CROATIAN_SADNESS_MEAN	CROATIAN_FEAR_MEAN	CROATIAN_DISGUST_MEAN	LINE_IN_SOURCE
239	FLOWER	flower	cvijet	3.15	1.15	1.3	1.15	1.15	254
2398	MANGO	mango	mango	3	1.1	1.05	1.1	1.25	1040
24	PRAY	to pray	moliti	2.35	1.75	1.7	1.4	1.45	1129
2403	TOY	toy	igračka	2.95238095238095	1.04761904761905	1	1	1.05	593
2405	CHRISTMAS	christmas	božić	4.2	1.15	1.6	1.15	1.4	154
2406	HOME	home	dom	4.05	1.05	1.55	1.25	1.05	353
2407	BIRTHDAY	birthday	rođendan	4.55	1.1	1.35	1.4	1.1	2068
2408	CAKE	cake	torta	4.09523809523809	1	1.05	1.05	1	2545
241	TREE STUMP	stump	batrljak	1.29411764705882	2	1.8125	2.2	2	88
2410	GOOD-LOOKING	pretty	ljepuškast	2.77272727272727	1.47619047619048	1.25	1.15	1.19047619047619	981
2411	HURT (SOMEBODY)	hurt	ranjen	1.35	2.05263157894737	3.5	1.95	2	1973
242	COST	cost	cijena	1.7	1.5	1.7	1.35	1.65	220
2424	MEMBER	member	član	2.65	1.1	1.2	1.15	1.12903225806452	240
2426	CLIMATE	climate	klima	2.85714285714286	1	1.3	1.1	1.17391304347826	787
2427	FUTURE	future	budućnost	3.65	1.5	1.35	1.75	1.2258064516129	184
243	FRESH	fresh	svjež	3.4	1	1.05	1.1	1.1	2472
2430	OFFICE	office	kabinet	1.9	1.2	1.2	1.35	1.5	721
2431	REVOLUTION	revolution	revolucija	2.22727272727273	1.66666666666667	1.1	1.6	1.04761904761905	2042
2432	MARRIAGE	marriage	brak	2.5	1.52380952380952	1.4	1.55	1.42857142857143	158
2433	THEORY	theory	teorija	2	1.15	1.4	1.4	1.65	2504
2434	TRAGEDY	tragedy	tragedija	1.35	2.1	3.55	2.35	1.9	2551
245	BROOM	broom	metla	2.2	1.45454545454545	1.19047619047619	1.20833333333333	1.1	1078
2465	DISGUST	disgust	gađenje	1.4	2.25	2.4	1.95	2.61290322580645	464
2467	GAME	game	igra	3.55	1.36363636363636	1.05	1.08695652173913	1.1	592
2468	BAG	bag	torba	2	1.13636363636364	1.19047619047619	1.1	1.0952380952381	2542
2470	DEAR	dear	dragi	3.2	1.3	1.1	1.3	1.03225806451613	369
2471	LADY	lady	dama	3	1.1	1.15789473684211	1	1.08695652173913	261
2486	HIDE	hide	sakriti	2.15	1.63636363636364	1.47619047619048	1.625	1.5	2105
249	FOG	fog	magla	1.6	1.13636363636364	1.75	1.5	1.28571428571429	1029
2493	BOIL	to boil	kuhati	2.75	1.2	1.15	1.4	1.35	909
2498	OPIUM	opium	opijum	1.7	1.63636363636364	2	2.2	2.15	1432
25	DIRT	dirt	prljavština	1.27272727272727	2.6	2	1.9	3	1869
2506	LOOSE	loose	šlampav	2.0952380952381	2.04761904761905	1.5	1.05	1.4	2237
2509	EXCHANGE	exchange	promjena	2.8	1.65	1.9	1.55	1.15	1899
2514	SPOUSE	spouse	supružnik	3.05	1.25	1.2	1.4	1.38095238095238	2441
2519	SEEING (VISUAL SENSE)	vision	vizija	2.95	1.15	1.5	1.2	1.2	2792
252	FRIGHTEN	to frighten	prestraviti	1.45	2.25	2.4	1.95	2.5	1802
2524	JOY	joy	ushićenje	3.55	1.15	1.15	1.15	1.08695652173913	2696
2526	POWER	power	moć	3.19047619047619	1.85714285714286	1.05	1.55	1.3	1122
2530	SMART	intelligent	inteligentan	3.9	1	1.05	1.14285714285714	1	621
2531	BROAD	broad	opsežna	1.8	1.35	1.3	1.35	1.75	1439
2532	TORNADO	tornado	tornado	1.61904761904762	1.85714285714286	2	2.95	1.35	2544
2539	PIT (POTHOLE)	pit	bunar	2.05	1.25	1.35	1.7	1.48387096774194	190
2540	LIME (MATERIAL)	lime	limeta	2.85	1.09090909090909	1.15	1.04347826086957	1.05	966
2547	CITY	city	grad	2.90909090909091	1.19047619047619	1	1.15	1.0952380952381	515
2548	BARREL	barrel	bačva	2.9	1.1	1.35	1.45	1.35	75
2549	VEHICLE	vehicle	vozilo	2.78947368421053	1.1	1.1	1.4	1.12903225806452	2827
255	SERVANT	servant	sluga	1.75	2.2	2.5	1.85	1.61290322580645	2262
2553	MISERY	misery	bijeda	1.4	2.36363636363636	3.3	2.78260869565217	2.4	106
2554	PRINCE (RULER)	prince	princ	2.6	1.45	1.3	1.15	1.3	1850
256	FOOD	food	hrana	3.75	1.15	1.1	1.45	1.12903225806452	573
2562	SEX (GENDER)	sex	seks	4	1.19047619047619	1.55	1.69565217391304	1.2	2151
2568	BAKER	baker	pekar	2.25	1	1.23809523809524	1.25	1.14285714285714	1558
2569	BUTCHER	butcher	mesar	2.05	1.31818181818182	1.42857142857143	1.45	1.52380952380952	1073
257	WORSHIP	worship	obožavanje	3.4	1.1	1.3	1.3	1.4	1349
2573	FEELING (EMOTION)	emotion	emocija	3.1	1.13636363636364	1.52380952380952	1.25	1.14285714285714	411
2578	PENCIL	pencil	olovka	1.76190476190476	1.38095238095238	1.15	1.25	1.1	1413
258	CALM	calm	staložen	2.55	1.3	1.2	1.2	1.4	2351
2581	OCTOPUS	octopus	hobotnica	2.47619047619048	1.23809523809524	1.15	1.25	1.35	566
2584	BENCH	bench	klupa	2.28571428571429	1	1.15	1	1.26086956521739	793
2587	DARTS	dart	strelica	1.8	1.27272727272727	1.19047619047619	1.35	1.19047619047619	2402
2588	GLOBE	globe	globus	2.36363636363636	1.19047619047619	1	1.05	1.0952380952381	491
2591	RHINOCEROS	rhinoceros	nosorog	2.35	1.2	1.15	1.4	1.16129032258065	1318
2604	NOOSE	noose	omča	1.45	2.35	2.73684210526316	2.28571428571429	2.05	1416
2606	COMPASS	compass	kompas	2.52380952380952	1	1.05	1.05	1.04347826086957	822
2607	TRIPOD	tripod	tronožac	1.9	1.22727272727273	1.38888888888889	1.27272727272727	1.25	2578
2621	CURTAIN	curtains	zavjesa	2.3	1.15	1.05	1.14285714285714	1.23809523809524	2939
2622	ENGINE	engine	motor	3	1.35	1.35	1.45	1	1144
2623	FLAG	flag	zastava	2.9	1.15	1.25	1.35	1	2926
2624	FRAME	frame	okvir	2.15	1.04545454545455	1.2	1.04347826086957	1.4	1411
2626	NERVE	nerve	živac	1.65	1.45	1.65	1.55	1.45	2973
2629	TRAY	tray	tacna	2.28571428571429	1.25	1.15	1.15	1.17391304347826	2477
2630	WHIP	whip	bič	2.05	2.13636363636364	2.28571428571429	1.83333333333333	1.6	104
2631	WIRE	wire	žica	1.66666666666667	1.66666666666667	1.3	1.4	1.25	2968
2640	LARVA	maggot	crv	2.05	1.90909090909091	1.33333333333333	1.66666666666667	1.95	248
2643	INK	ink	tinta	2	1.1	1.15	1.15	1.12903225806452	2522
2665	WART	wart	bradavica	2.4	1.3	1.2	1.45	1.94736842105263	157
2668	SKELETON	skeleton	kostur	1.77272727272727	1.38095238095238	1.25	2.2	1.61904761904762	854
2680	MACHETE	machete	mačeta	1.7	1.7	1.63157894736842	1.75	1.95	1021
27	AIR	air	zrak	3.25	1	1.2	1.05	1.1304347826087	3003
270	JUG	jug	vrč	1.9047619047619	1.38095238095238	1.2	1	1.15	2833
2715	DESPISE	despise	prezirati	1.55	2.63157894736842	2.85	2	2.05	1817
2756	IDLE	idle	besposlen	1.25	2.05263157894737	3	1.65	1.85	98
2770	JACKET	jacket	jakna	2.71428571428571	1	1.3	1	1.1304347826087	700
2783	SCALES (MEASURE INSTRUMENT)	scale	skala	1.59090909090909	1.33333333333333	1	1.35	1.14285714285714	2213
2789	BURP	burp	podrigivanje	1.55	1.86363636363636	1.80952380952381	1.21052631578947	2.28571428571429	1648
28	MOISTEN	moisten	navlažiti	3.1	1.25	1.35	1.15	2.5	1235
2805	BIRTH (ACCOUCHEMENT)	birth	rođenje	3.5	1.35	1.2	1.45	1.06666666666667	2069
281	POST	pole	pol	1.95454545454545	1.0952380952381	1	1.10526315789474	1.28571428571429	1680
2819	GRASSLAND	prairie	livada	3.76190476190476	1	1	1.05	1.1304347826087	978
2828	MOTH	moth	moljac	1.8	2.04545454545455	1.52380952380952	1.375	1.94736842105263	1131
2829	MUSSELS	mussel	dagnja	2.9	1.09090909090909	1.1	1.17391304347826	1.45	258
2830	OYSTERS	oyster	kamenica	2.35	1.2	1	1.15	1.23333333333333	729
2831	PENGUIN	penguin	pingvin	3.14285714285714	1.0952380952381	1.15	1	1.15	1580
2837	SWAN	swan	labud	2.7	1.1	1.35	1.3	1.2	925
284	HOE	hoe	motika	2.13636363636364	1.28571428571429	1	1.1	1.14285714285714	1142
2845	SIZE (OF OBJECT)	size	dimenzija	2.35	1.2	1.3	1.19047619047619	1.0952380952381	302
2864	DECREASE	decrease	opadanje	1.9	2.09090909090909	1.7	2.20833333333333	1.7	1424
2872	IMPROVE (SOMETHING)	improve	poboljšati	3.7	1.25	1.3	1.15	1.05	1637
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	zvuk	3.1	1	1.05	1.21739130434783	1	3022
2883	DISTURB	disturb	gnjaviti	1.85	2.59090909090909	2.42857142857143	1.95833333333333	1.6	498
2884	HANG	to hang	objesiti	1.35	2.85	2.95	3.1	2.16129032258065	1338
289	MOLD	mold	kalup	1.75	1.4	1.2	1.1	1.35	725
2892	MAKE ANGRY (ANNOY)	annoy	razljutiti	1.33333333333333	3.04761904761905	1.85	1.95	1.45	2006
2900	PROTECT	to protect	zaštititi	2.8	1.31818181818182	1.25	1.39130434782609	1.1	2928
2903	CHAT (WITH SOMEBODY)	to chat	razgovarati	3.71428571428571	1.38095238095238	1.25	1.15	1.1	2001
2909	PREPARE	to prepare	pripremiti	2.4	1	1.15	1.04761904761905	1.0952380952381	1854
291	PULL OFF (SKIN)	to skin	oderati	1.57142857142857	2.1	2.1	2.1	1.95652173913043	1364
2911	BACKWARD	backwards	naopako	1.9047619047619	1.25	1.45	1.1	1.30434782608696	1207
2919	STILL (CONTINUING)	still	mirno	3.15	1.15	1.4	1.25	1.05	1096
292	RUG	carpet	tapet	1.95	1.05	1.3	1.21052631578947	1.24	2490
2929	BENEFIT	profit	korist	2.4	1.8	1.4	1.6	1.58064516129032	846
2930	BOSS	boss	šef	1.9	2.1	1.55	1.85	1.52631578947368	2150
2932	COLD (CHILL)	chill	hladnoća	2	1.85	1.9	1.85	1.35	565
2941	HAPPINESS	happiness	sreća	4.36363636363636	1.14285714285714	1.05	1.05	1.33333333333333	2339
2947	DAMAGE (INJURY)	damage	kvar	1.5	2.35	2.25	1.8	1.67741935483871	922
2948	GAP (DISTANCE)	gap	praznina	1.3	1.75	2.6	2	1.6	1768
2950	MEANING	meaning	značenje	2.0952380952381	1.33333333333333	1.2	1.05	1.15	2992
2955	STATE (POLITICS)	state	država	2.3	1.5	1.8	1.45	1.65	378
2958	LAUGHTER	laughter	smijeh	3.65	1.1	1	1.2	1.19354838709677	2274
2960	LONGING (WISH)	desire	čežnja	1.95454545454545	1.76190476190476	1.75	1.4	1.19047619047619	217
2961	MESSAGE	message	poruka	3	1.2	1.3	1.35	1.09677419354839	1716
2964	NEWS	news	vijesti	2.35	1.86363636363636	1.23809523809524	1.375	1.3	2783
2968	REASON	reason	razlog	2.1	1.4	1.5	1.45	1.6	2007
2971	SIN	sin	grijeh	1.25	1.75	2.3	2.25	2.1	522
2975	THOUGHT	thought	misao	2.31578947368421	1.09090909090909	1.38095238095238	1.15	1.14285714285714	1099
2976	VIOLENCE	violence	nasilje	1.35	3.54545454545455	3.9	3.56521739130435	3.5	1225
2977	WORKER	worker	radnik	2.65	1.15	1.5	1.2	1.2258064516129	1962
2978	DISTANCE	distance	udaljenost	2.2	1.72727272727273	1.80952380952381	1.47826086956522	1.25	2619
298	SHRIEK	shriek	krik	1.75	1.85	2.8	2.25	1.9	880
2981	ITEM	item	čestica	1.95	1.15	1.15	1.35	1.1	212
2982	GIFT	gift	dar	4.05	1.05	1.3	1.3	1	262
2983	COMPANIONSHIP	company	tvrtka	2.35	1.31818181818182	1.0952380952381	1.33333333333333	1.15	2603
2984	HEAP	heap	gomila	1.76190476190476	1.66666666666667	1.55	1.4	1.35	506
2987	AMOUNT	amount	količina	1.8	1.45454545454545	1.2	1.04347826086957	1.1	810
2988	PATTERN	pattern	obrazac	1.7	1.7	1.4	1.4	1.7	1351
299	SCOLD	to scold	prekoriti	1.52631578947368	1.8	1.88888888888889	2.05	1.94736842105263	1786
3	BRAVE	brave	hrabar	3.45454545454545	1.23809523809524	1.05	1.1	1.23809523809524	571
300	RATTLE	rattle	zvečka	2.7	1.40909090909091	1.2	1.1304347826087	1.35	3016
3001	POWERFUL	powerful	snažan	2.75	1.2	1.35	1.1	1.1	2291
3006	SPACE (AVAILABLE)	space	prostor	2.63636363636364	1.23809523809524	1.05	1.15	1.0952380952381	1915
3033	SCARED	scared	uplašen	1.6	1.7	2.45	2	1.64516129032258	2675
3049	COURAGE	courage	hrabrost	3.05	1.27272727272727	1.04761904761905	1.25	1.14285714285714	572
3053	TIGHT	tense	napet	1.55	1.95454545454545	1.80952380952381	1.66666666666667	1.8	1210
3059	MALARIA	malaria	malarija	1.45	2.5	3.3	2.9047619047619	2.61904761904762	1035
3060	PHEASANT	pheasant	fazan	2.15789473684211	1	1.15	1.14285714285714	1.19047619047619	435
3066	SCARF OR TURBAN	scarf	šal	2.1	1.3	1.2	1.15	1.45	2106
3069	FALSE	false	lažan	1.31818181818182	2.85714285714286	2.4	1.9	2.42857142857143	941
307	HAWK	hawk	sokol	2.45	1.09090909090909	1.28571428571429	1.35	1.14285714285714	2299
3076	SLOPE	slope	nagib	1.95	1.22727272727273	1.15	1.17391304347826	1.2	1187
308	TOUCAN	toucan	tukan	1.94444444444444	1.55555555555556	1.73333333333333	1.23529411764706	1.35	2590
3080	SPLIT OPEN	crack	pukotina	1.7	1.45	1.7	1.4	1.35	1944
3086	COMPUTER	computer	informatičar	2	1.28571428571429	1	1.05	1.19047619047619	611
3089	GIRAFFE	giraffe	žirafa	2.90909090909091	1.19047619047619	1	1.15	1	2972
3091	LEMON	lemon	limun	3.14285714285714	1	1	1.1	1.30434782608696	967
3092	LIGHTER	lighter	upaljač	2.1	1.15	1.45	1.75	1.8	2673
3099	SOFA	sofa	kauč	2.8	1.05	1.1	1.05	1.1	756
3102	TANK	tank	spremnik	1.81818181818182	1.14285714285714	1	1.25	1.0952380952381	2329
3104	THERMOMETER	thermometer	termometar	1.57142857142857	1.23809523809524	1.2	1.05	1.15	2509
3105	UMBRELLA	umbrella	kišobran	1.9	1.27272727272727	1.33333333333333	1.25	1.0952380952381	774
3119	MASSAGE (SOMEBODY)	massage	masaža	3.85714285714286	1	1	1	1.04347826086957	1050
3128	SHOWER (ACTION)	shower	tuš	2.6	1.1	1.15	1	1.4	2597
3140	VEST	vest	prsluk	2.05	1.15	1.2	1.3	1.25	1926
3144	GORILLA	gorilla	gorila	2.31818181818182	1.23809523809524	1.05	1.8	1.42857142857143	510
3147	HAMSTER	hamster	hrčak	3.1	1.05	1.2	1.25	1.21052631578947	575
3154	WILD BOAR	wild boar	vepar	2.25	1.31818181818182	1.2	2.1304347826087	1.7	2768
3160	SLAP	slap	pljuska	1.55	2.65	2.3	1.9	1.55	1624
3179	CORAL ROCK	coral	koralj	2.8	1.13636363636364	1.2	1.04347826086957	1.25	845
318	FOOTPRINT	track	staza	2.4	1	1.2	1.05	1.26086956521739	2361
3188	MIGHTY OR POWERFUL OR STRONG	mighty	moćan	3.3	1.65	1.42105263157895	1.23809523809524	1.57142857142857	1123
3197	SUSPICION	suspicion	sumnja	1.7	1.81818181818182	2	1.83333333333333	1.85	2423
320	LAME	lame	šepav	1.40909090909091	1.38095238095238	1.8	1.63157894736842	1.28571428571429	2162
3202	CANNON	cannon	top	2.25	1.40909090909091	1.8	1.52173913043478	1.4	2539
3204	INSULT	to insult	vrijeđati	1.18181818181818	3.61904761904762	2.45	2.2	2.52380952380952	2838
323	FAT (ORGANIC SUBSTANCE)	fat	debeo	1.55	1.8	2.3	2.52631578947368	2.09677419354839	271
3230	DECEIVE	to deceive	zavaravati	1.3	2.04545454545455	1.71428571428571	1.85	1.76190476190476	2937
3262	HORSEFLY	horsefly	obad	1.38888888888889	2.2	1.53333333333333	2.36842105263158	1.94117647058824	1329
3268	QUESTION	question	pitanje	2.65	1.3	1.26315789473684	1.66666666666667	1.19047619047619	1587
3276	SUNSHINE	sunlight	sunčan	4.15789473684211	1	1.05	1.04761904761905	1	2429
3284	GRAVEYARD	cemetery	groblje	1.3	1.8	2.7	2.75	2.15	530
3287	BLOOM	blossom	procvjetati	3.7	1	1.1	1	1.08695652173913	1876
3299	KIND	kind	dobročiniteljski	3.65	1.4	1.3	1.15	1.15	339
3313	JACKAL	jackal	šakal	1.69230769230769	1.35714285714286	1.25	1.75	1.16666666666667	2104
3314	LYNX	lynx	ris	2.10526315789474	1.1	1.2	1.65	1.05	2056
3333	BELIEF (RELIGIOUS)	belief	vjerovanje	3.05	1.15	1.6	1.55	1.2	2800
3336	FUNERAL	funeral	sprovod	1.2	2.09090909090909	4.15789473684211	2.41666666666667	2.35	2332
3357	CUPBOARD	cabinet	ormar	2.3	1.15	1	1.15	1	1453
336	PADLOCK	padlock	lokot	2	1.25	1.6	1.8	1.2258064516129	996
3375	PATIENT (SICK PERSON)	patient	pacijent	1.5	1.7	2.35	1.85	1.65	1510
3376	ROBBER	robber	pljačkaš	1.28571428571429	2.76190476190476	2.3	2.95	1.7	1621
3377	EMPEROR	emperor	car	2.8	1.35	1.2	1.0952380952381	1.33333333333333	194
3384	WEASEL	weasel	lasica	2.23809523809524	1.0952380952381	1	1.4	1.15	935
3385	ALUMINIUM	aluminum	aluminij	2.1	1.09090909090909	1.55	1	1.15	25
3389	MEASLES	measles	ospice	1.1	2.35	2.25	2.05	2.63157894736842	1469
3396	BUILDING	building	zgrada	2	1.1	1.35	1.35	1.25	2967
34	STAIRS	stairs	stepenice	2.3	1.15	1.3	1.0952380952381	1.14285714285714	2364
3404	TILE	tile	crijep	1.71428571428571	1.28571428571429	1.05	1.15	1.15	244
342	HAY	hay	sijeno	2.84210526315789	1.54545454545455	1.0952380952381	1.29166666666667	1.1	2179
3423	DRILL	drill	bušilica	1.65	1.75	1.15	1.45	1.3	191
3425	JOKE	joke	šala	3.77272727272727	1.33333333333333	1	1.1	1.19047619047619	2107
344	TREE TRUNK	trunk	prtljažnik	2.1	1.5	1.3	1.8	1.75	1929
3455	COMMEND	praise	pohvala	4.2	1.22727272727273	1	1.08333333333333	1.05	1665
3460	BEACH	beach	plaža	4.3	1.36363636363636	1.04761904761905	1	1	1610
3466	DANGEROUS	dangerous	opasan	1.75	2.2	1.75	3.1	1.8	1426
3468	KINDNESS	kindness	ljubaznost	3.80952380952381	1.33333333333333	1	1	1.35	986
3469	LEVEL	level	razina	1.95454545454545	1.38095238095238	1	1.1	1.14285714285714	2002
3470	LIAR	liar	lažljivac	1.3	3.65	2.55	1.9	2.85	942
3534	BEG	to beg	prositi	1.6	1.65	2.25	2.25	1.45	1906
3535	BE DEFEATED	defeated	poražen	1.8	1.86363636363636	2.23809523809524	2.125	1.45	1707
3552	GREET	greet	pozdraviti	3.7	1.15	1.15	1.3	1	1753
356	SHEARS	scissors	škare	1.9	1.31818181818182	1.35	1.39130434782609	1.1	2217
3608	WARRIOR	warrior	ratnik	1.6	1.65	1.9	1.75	1.25	1991
3612	INDIGENOUS PEOPLES OF THE AMERICAS	indian	indijanski	2.52631578947368	1.42857142857143	1.33333333333333	1.125	1.25	601
3615	BLEED	to bleed	krvariti	1.23809523809524	1.6	3.05	2.65	2.21739130434783	900
3616	FAINT (PASS OUT)	faint	nesvijest	1.75	1.4	2.4	2.28571428571429	1.42857142857143	1286
3624	LEPROSY	leprosy	guba	1.7	2.15	2.78947368421053	2.45	2.73333333333333	541
3625	HEADACHE	headache	glavobolja	1.25	2.55	2.45	1.7	1.89473684210526	482
3626	KNOW	to know	znati	3.35	1.2	1	1.0952380952381	1.04761904761905	2997
3628	HONOR (SOMEBODY)	honor	čast	3.28571428571429	1.33333333333333	1	1.3	1.15	201
3630	PLAN	plan	plan	2.95	1.5	1.15	1.15	1.09677419354839	1603
3633	CURIOUS	curious	znatiželjan	2.55	1.45	1.1	1.1	1.15	2998
3635	ADULT	adult	odrastao	2.6	1.45	1.6	1.35	1.32258064516129	1378
3640	GOSSIP	gossip	tračanje	1.9	2.5	2.45	1.57894736842105	2.32258064516129	2548
3644	AGREEMENT	agreement	dogovor	2.8	1.3	1.4	1.3	1.35	347
3648	SERVE (SOMEONE)	to serve	dostavljati	2.25	1.1	1.1	1.2	1	361
3649	PUNISH	to punish	kazniti	1.5	2.68181818181818	2.66666666666667	2.04166666666667	1.8	759
3656	PACK	to pack	spakirati	2.73684210526316	1.1	1.35	1.35	1.09677419354839	2305
3665	TRAVEL	to travel	putovati	3.8	1.1	1.05	1.05	1	1955
3667	LOST	lost	izgubljen	1.55	1.6	2.05	2.75	1.55	668
3675	ZEBRA	zebra	zebra	2.8	1.05	1.05	1.45	1.05	2948
3681	PARTRIDGE	partridge	jarebica	2.25	1.21052631578947	1.15	1.35	1.21052631578947	702
3687	DESERT	desert	pustinja	2.5	1.35	1.35	1.7	1.35483870967742	1949
3695	MOVEMENT	movement	kretanje	3	1.25	1.05	1.25	1.3	875
3702	SLIPPERY	slippery	sklisko	1.7	1.5	1.57894736842105	1.66666666666667	1.42857142857143	2220
3712	RAINCOAT	raincoat	kabanica	1.85	1.2	1.4	1.2	1.45	719
3723	NIGHTINGALE	nightingale	slavuj	3.23809523809524	1.05	1.05	1	1.08695652173913	2244
3724	STORK	stork	roda	2.1	1.05	1.25	1.2	1.35	2067
3734	CHIMPANZEE	chimpanzee	čimpanza	2.7	1.15	1.2	1.7	1.3	224
3747	SHAPE	shape	oblik	2.4	1.22727272727273	1	1.16666666666667	1	1341
376	FRAGRANT	fragrant	mirisan	3.2	1	1	1.25	1.29032258064516	1095
3762	SAFE	safe	siguran	3.95	1.27272727272727	1.04761904761905	1.08333333333333	1.05	2177
378	PINCH	pinch	štipanje	1.5	2.25	1.55	1.75	1.74193548387097	2374
3780	PET	pet	ljubimac	3.86363636363636	1.04761904761905	1	1.05	1.14285714285714	987
3797	OSTRICH	ostrich	noj	1.85	1.05	1.15	1.78947368421053	1.35	1313
3801	DATE (FRUIT)	date	datum	2.05	1.31818181818182	1.19047619047619	1.05	1.14285714285714	268
3808	JUNGLE	jungle	džungla	3	1.22727272727273	1.28571428571429	1.45833333333333	1.25	397
3809	SCREAM (PRODUCE A CRY)	scream	vrisak	1.8	1.95	2	3.25	2.21052631578947	2841
3814	HANDSOME	handsome	zgodan	3.2	1.15	1.05	1.1	1.06451612903226	2965
3841	WINDMILL	windmill	mlin	2.55	1.1	1.2	1.04761904761905	1.14285714285714	1116
3844	CONTEMPT	contempt	nepoštivanje	1.25	3.65	2.95	1.8	2.26315789473684	1260
3846	EXCITEMENT	excitement	entuzijazam	3.45	1.05	1.15	1.4	1.36363636363636	415
3848	SURPRISE (FEELING)	surprise	iznenađenje	3.95	1.15	1	1.33333333333333	1.04761904761905	675
3849	TRIUMPH	triumph	trijumf	2.95	1.16666666666667	1.10526315789474	1.35	1.15	2568
385	RESPECT (SOMEBODY)	to respect	poštivati	3.45	1.18181818181818	1.04761904761905	1	1.1	1730
3854	SADNESS	sadness	tuga	1.1	2.55	3.45	1.85	2.35	2587
3858	CONFUSED	confused	smeten	1.7	1.45	1.75	1.65	1.41935483870968	2270
3859	MIDWIFE	midwife	babica	2.28571428571429	1.23809523809524	1.45	1.4	1.2	73
3861	FAIL	fail	neuspjeh	1.15	2.84210526315789	3.5	2.65	2	1294
3866	ABORTION	abortion	pobačaj	1.55	1.4	3.15	2.45	2.75	1631
3867	ALCOHOLIC (PERSON)	alcoholic	alkoholičar	1.4	2.45454545454545	3.0952380952381	2.16666666666667	2.9	23
3869	ANXIOUS	anxious	tjeskoban	1.4	2	3.1	2.55	2.1	2529
3870	RUSTY	rusty	zahrđalo	1.38095238095238	1.55	1.65	1.4	1.65217391304348	2879
3871	MURDERER	killer	ubica	1.3	3.59090909090909	2.84210526315789	3.26086956521739	3.63157894736842	2604
