CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	CROATIAN	CROATIAN_HAPPINESS_MEAN	CROATIAN_ANGER_MEAN	CROATIAN_SADNESS_MEAN	CROATIAN_FEAR_MEAN	CROATIAN_DISGUST_MEAN	LINE_IN_SOURCE
3872	BLOND	blond	plavokos	2.4	1.09090909090909	1.35	1.04347826086957	1.25	1609
3873	CHOCOLATE	chocolate	čokolada	3.75	1.05	1	1	1.0952380952381	242
3874	KNOWLEDGE	knowledge	znanje	3.3	1.40909090909091	1.19047619047619	1	1.14285714285714	2994
3875	CRIMINAL	criminal	prijestupnik	1.42857142857143	2.45	1.8	1.9	1.45	1835
3876	DENTIST	dentist	zubar	1.95238095238095	1.66666666666667	1.8	1.4	1.35	3009
3877	DEPRESSION	depression	depresija	1.2	2.6	2.89473684210526	3.2	2.7	286
3878	DIAMOND	diamond	dijamant	2.95	1.15	1.3	1.15	1.1	297
3879	IMAGINE	imagine	zamisliti	2.85	1.15	1.25	1	1.14285714285714	2899
3881	PISTOL	pistol	pištolj	1.85714285714286	2.80952380952381	2.3	2.7	1.6	1586
3882	ROSE	rose	ruža	2.7	1.13636363636364	1.23809523809524	1	1.0952380952381	2093
3883	NOISY	noisy	bučan	1.73684210526316	2.8	1.85	1.52380952380952	1.57142857142857	181
3886	TARANTULA	tarantula	tarantula	1.6	1.77272727272727	2.15	3.08695652173913	2.8	2491
3888	SKUNK	skunk	tvor	1.6	1.6	1.15	1.65	2.1	2599
3896	ROAR	roar	rika	2.05263157894737	1.26315789473684	1.4	2.36842105263158	2	2055
3897	NATURE	nature	priroda	3.75	1.1	1.2	1.4	1.4	1856
390	PUNISHMENT	punishment	kazna	1.6	2.45454545454545	3.05	2.60869565217391	2.05	758
3902	TRUST (SOMEBODY)	trust	povjerenje	3.81818181818182	1.28571428571429	1.3	1.05	1	1745
391	BLESS	bless	blagosloviti	2.7	1.18181818181818	1.04761904761905	1.41666666666667	1.6	123
3915	PRIDE	pride	ponos	3.57142857142857	2.04761904761905	1.3	1.5	1.15	1701
3916	PLEASURE	pleasure	užitak	3.95238095238095	1	1.1	1.1	1	2733
3917	DEVIL	devil	vrag	1.5	2.10526315789474	1.95	2.6	2.5	2830
3953	CHARITY	charity	dobročinstvo	3.5	1	1.25	1.3	1.35	340
3954	FRIENDSHIP	friendship	prijateljstvo	4.52380952380952	1.28571428571429	1	1.45	1.25	1831
3958	SOCIETY	society	društvo	4.09523809523809	1.1	1.35	1.15	1.26086956521739	375
3960	IDENTITY	identity	identitet	3.1	1.22727272727273	1.19047619047619	1.04166666666667	1.2	586
3965	TRAUMA	trauma	trauma	1.18181818181818	2.33333333333333	2.65	2.85	2.38095238095238	2557
3967	CONTENT	contents	sadržaj	2	1.05	1.45	1	1.39130434782609	2099
3968	EFFECT	effect	posljedica	1.55	1.6	2.2	1.8	1.7	1719
3970	PROCESS	process	postupak	2.35	1.45	1.2	1.5	1.25	1734
3971	METHOD	method	metoda	1.8	1.2	1.2	1.15	1.12903225806452	1079
3973	DEPRESSED	depressed	depresivan	1.45	2.2	3.95	2.47619047619048	1.71428571428571	287
3974	UNHAPPY	unhappy	nesretan	1.5	2.7	2.95	2.6	2.16129032258065	1279
3975	NERVOUS	nervous	nervozan	1.31818181818182	1.9047619047619	1.35	2	1.61904761904762	1271
3982	BREEZE	breeze	povjetarac	3	1.23809523809524	1.1	1	1.0952380952381	1746
419	SEVERE	severe	žestok	2.25	1.95	1.85	1.6	1.6	2960
42	STINKING	stinky	smradan	1.15789473684211	2.35294117647059	1.73333333333333	2	2.76470588235294	2284
420	FOREST	forest	šuma	3.4	1.1	1.2	1.4	1.09677419354839	2421
425	BE LATE	delayed	odgođen	2.42857142857143	1.85714285714286	1.7	1.15	1.25	1365
430	TWIST	to twist	saviti	1.7	1.45454545454545	1.2	1.1304347826087	1.25	2139
44	INJURE	to injure	ozlijediti	1.1	2.75	3.1	1.95	2.6	1506
45	EVIL	evil	izopačen	1.7	2.6	2.65	2.42857142857143	2.61904761904762	679
472	PELICAN	pelican	pelikan	2.36363636363636	1.0952380952381	1	1.21052631578947	1.04761904761905	1561
474	DRESS	dress	haljina	3.2	1	1.05	1.0952380952381	1	553
476	CUP	cup	šalica	2.95	1.05	1	1.05	1.35	2109
479	GROW	grow	rasti	1.9	1.09090909090909	1.14285714285714	1	1.14285714285714	1987
48	BE SILENT	silent	prigušen	1.75	1.65	1.95	1.6	1.45	1825
480	PLATE	plate	tanjur	2.65	1.05	1.25	1.45	1.15	2489
485	DISAPPEAR	disappear	nestati	1.6	1.45	2.6	2.75	1.7	1284
486	MINISTER	minister	ministar	1.45454545454545	2.19047619047619	1.45	1.35	2.04761904761905	1090
487	SHY	shy	sramežljiv	1.71428571428571	1.76190476190476	1.6	1.4	1.45	2334
488	MANNER	manner	način	1.8	1.05	1.25	1.05	1.15	1175
494	FLIRT	to flirt	flertati	2.77777777777778	1.5	1.25	1.2	1.42857142857143	448
495	REVENGE	revenge	osveta	1.75	3.05	3.2	2.33333333333333	2.38095238095238	1477
497	SCAR	scar	ožiljak	2	1.95454545454545	2.38095238095238	1.70833333333333	1.35	1504
5	GAZELLE	gazelle	gazela	2.25	1.05	1	1.2	1.15789473684211	467
500	CRUEL	cruel	okrutan	1.3	2.22727272727273	2.66666666666667	2.3	2.23809523809524	1407
503	FROG	frog	žaba	1.7	1.27272727272727	1.38095238095238	1.3	1.28571428571429	2851
504	LEARN	learn	učiti	2.3	1.47619047619048	2.0952380952381	1.3	1.61904761904762	2615
506	MAIZE	corn	kukuruz	2.52380952380952	1	1.3	1.05	1.04347826086957	914
522	WOLF	wolf	vuk	2.14285714285714	1.19047619047619	1.15	2.3	1.15	2849
528	DREADFUL	fearful	strašljiv	1.3	1.5	1.9	1.55	2.05	2396
53	SPIRIT	spirit	duh	2.05	1.59090909090909	1.38095238095238	2.08333333333333	1.2	385
541	POETRY	poetry	poezija	2.3	1.65	1.55	1.75	1.55	1655
55	WHISPER	to whisper	šaptati	1.77272727272727	1.52380952380952	1.05	1.45	1.28571428571429	2128
554	HINDER	hinder	ometati	1.55	2.55	2.1	1.4	2.45	1417
557	OFFEND	offend	uvrijediti	1.19047619047619	2.5	2.45	1.7	1.52173913043478	2721
568	RISE (MOVE UPWARDS)	rise	ustati	2.3	1.4	1.55	1.4	1.55	2709
571	STING	sting	žalac	1.63157894736842	1.84210526315789	1.85	1.85	1.8	2886
578	KISS	to kiss	poljubiti	4.2	1.09090909090909	1.4	1.21739130434783	1.1	1689
580	FUR	fur	koža	2.2	1.54545454545455	1.04761904761905	1.16666666666667	1.1	860
585	BOOT	boot	čizma	2.1	1.05	1.1	1.4	1.2258064516129	238
586	GARDEN	garden	vrt	3.22727272727273	1.04761904761905	1	1.05	1.14285714285714	2843
587	ANT	ant	mrav	2.05	1.15	1.4	1.2	1.55	1147
588	BROKEN	broken	slomljen	1.45454545454545	2.57142857142857	2.2	1.95	1.61904761904762	2255
59	ELECTRICITY	electricity	naboj	1.95	1.35	1.2	1.35	1.45	1172
594	PIECE	piece	komad	2.15	1.25	1.3	1.4	1.32258064516129	812
597	PHYSICIAN	doctor	doktor	2.55	1.68181818181818	1.80952380952381	1.45833333333333	1.3	348
6	EARTHQUAKE	earthquake	potres	1.45	2.55	3.5	2.66666666666667	2.04761904761905	1741
600	STRANGE	odd	rijedak	2.8	1.45454545454545	1.33333333333333	1.125	1.1	2052
603	COAT	coat	kaput	2.72727272727273	1.0952380952381	1.05	1	1.04761904761905	748
604	GLASS	glass	čaša	2.75	1	1.25	1.2	1.25	199
605	GRAIN	grain	zrno	1.75	1.1	1.3	1.4	1.2	3004
606	GRASS	grass	diplomant	2	1.5	1.47619047619048	1.1	1.28571428571429	307
607	GRASSHOPPER	grasshopper	skakavac	1.8	1.45	1.1	2.05	2.65	2212
608	GULF	gulf	zaljev	2.95	1.1	1.1	1.14285714285714	1.33333333333333	2890
610	PORT	port	luka	3.13636363636364	1.14285714285714	1	1.15	1.04761904761905	1011
613	HIGH TIDE	flood	poplava	1.5	1.8	2.55	2.05263157894737	1.6	1704
615	HORSE	horse	konj	3.38095238095238	1	1.1	1.2	1.04347826086957	836
616	HOSPITAL	hospital	bolnica	1.75	1.95	3	2.47619047619048	1.80952380952381	144
617	ICE	ice	led	2.45454545454545	1.33333333333333	1.05	1.5	1.28571428571429	944
620	INSECT	insect	kukac	1.55	1.4	1.35	2	1.69565217391304	912
621	IRON	iron	pegla	1.9	1.2	1.1	1.25	1.45	1556
624	LAKE	lake	jezero	3.95	1.36363636363636	1.0952380952381	1.26086956521739	1.15	716
625	LAMP	lamp	svjetiljka	2.25	1.05	1.1	1.05	1.2	2468
630	LIGHT (RADIATION)	light	lagan	2.3	1.18181818181818	1.0952380952381	1	1.14285714285714	926
632	LIZARD	lizard	gušter	2.3	1.2	1.3	1.75	1.47368421052632	550
633	MARKET	market	tržište	1.85	1.57142857142857	1.2	1.2	1.4	2585
635	MILK	milk	mlijeko	2.40909090909091	1.14285714285714	1	1.15	1.0952380952381	1115
639	MOUNTAIN	mountain	planina	3.35	1.1	1	1.0952380952381	1.0952380952381	1604
64	PIN	pin	pribadača	1.85714285714286	1.25	1.35	1.21052631578947	1.17391304347826	1820
641	MUSHROOM	mushroom	šampinjon	2.25	1.2	1.15	1.25	1.3	2120
642	MUSIC	music	glazba	4.52380952380952	1	1.35	1	1.04347826086957	483
645	OCEAN	ocean	ocean	3.95238095238095	1.19047619047619	1.25	1.6	1.19047619047619	1356
646	ASH	ash	pepeo	1.5	1.5	1.65	1.45	1.85	1566
647	PAINT (PIGMENTS)	paint	farba	2.6	1.15	1.2	1.04761904761905	1	427
648	PAPER	paper	papir	1.95	1.1	1	1.1	1.05	1527
651	SEAL	seal	tuljan	3	1.15	1.25	1.15	1.15	2591
652	PLAIN	plain	neiskrivljen	2.7	1.54545454545455	1.28571428571429	1.08333333333333	1.35	1244
653	PLANT (VEGETATION)	plant	biljka	3.1	1.05	1.15	1.15	1.1	113
654	PLASTIC	plastic	plastika	1.55	1.72727272727273	1.75	1.05	1.47619047619048	1607
655	POISON	poison	otrov	1.3	2.6	3	2.9047619047619	2.19047619047619	1494
656	POLICE	police	policija	1.65	2.15	1.75	2.4	2.4	1684
658	RAIN (PRECIPITATION)	rain	kiša	1.9	1.68181818181818	2.4	1.26086956521739	1.6	771
665	BEE	bee	pčela	2.15	1.40909090909091	1.42857142857143	1.65	1.0952380952381	1549
666	RIVER	river	rijeka	2.75	1.7	1.45	1.55	1.25	2053
668	ROCK	rock	stijena	2.14285714285714	1.19047619047619	1.1	1.3	1.2	2369
673	SCHOOL	school	škola	2.28571428571429	1.61904761904762	1.55	2.1	1.85	2222
677	AXE	ax	sjekira	1.9	1.65	1.5	2.05	1.4	2209
678	BEARD	beard	brada	2.5	1.18181818181818	1.2	1.04347826086957	1.1	156
679	BRIGHT	bright	sjajan	3.7	1.18181818181818	1	1.08333333333333	1.1	2205
68	TATTOO	tattoo	tetovaža	3.1	1.18181818181818	1.19047619047619	1.05	1.0952380952381	2515
680	BREAK (DESTROY OR GET DESTROYED)	to break	razbiti	2	2.25	2.3	1.8	1.58064516129032	1997
681	DESTROY	to destroy	razoriti	1.55	2.77272727272727	3.25	2.60869565217391	2.25	2013
682	SIDE	side	strana	2	1.1	1.5	1.25	1.35	2392
683	PERSON	person	osoba	3.25	1.6	1.2	1.25	1.09677419354839	1468
685	DECIDE	to decide	odlučiti	3.2	1.27272727272727	1.35	1.60869565217391	1.25	1372
686	EASY	easy	lak	2.05	1.05	1.4	1.15	1.35	928
696	STIR	to stir	promiješati	1.95	1.18181818181818	1.15	1	1.0952380952381	1898
698	WISE	wise	mudar	3.7	1	1	1.0952380952381	1	1161
699	SAD	sad	tužan	1.5	1.90909090909091	3.22222222222222	2.08333333333333	1.45	2598
7	GATHER	to gather	prikupiti	2.27272727272727	1.33333333333333	1.05	1.05	1.0952380952381	1842
701	SLOW	slow	sporo	1.36842105263158	1.63636363636364	1.47619047619048	1.3	1.38095238095238	2322
704	CLEAN	clean	čist	3.42857142857143	1	1.05	1.05	1	231
705	GO UP (ASCEND)	ascend	penjati	2.9	1.25	1.1	1.28571428571429	1.14285714285714	1564
706	DARK	dark	mračno	1.85	1.7	2	2.9	1.5	1146
707	REMEMBER	remember	sjećanje	3	1.04761904761905	1.95	1.6	1.33333333333333	2206
710	WHEEL	wheel	kotač	2	1.25	1.05	1.15	1.4	856
711	TALL	tall	visok	2.36842105263158	1.1	1.1	1.25	1.16129032258065	2789
712	RICH	rich	bogat	3.75	1.45	1.45	1.14285714285714	1.19047619047619	135
716	GROAN	groan	jecaj	1.23809523809524	2.23809523809524	3.1	2.25	1.75	706
719	FIND	to find	naći	3	1.45454545454545	1.0952380952381	1.08333333333333	1.05	1173
722	ATTACK	attack	atak	1.69230769230769	1.78571428571429	1.75	1.76470588235294	1.78571428571429	57
723	PLACE (POSITION)	place	mjesto	2.19047619047619	1	1.35	1.05	1.1304347826087	1110
724	READ	to read	čitati	3	1.1	1.3	1.05	1.45	235
729	DAWN	dawn	osvit	2	1.07142857142857	1.46666666666667	1.23529411764706	1.35714285714286	1478
730	SNAKE	snake	zmija	1.85714285714286	1.9047619047619	1.5	2.75	2.47619047619048	2991
731	BEVERAGE	beverage	piće	3.15	1.2	1.2	1.35	1.09677419354839	1573
735	OWL	owl	sova	2.66666666666667	1	1	1.45	1.1304347826087	2302
738	THING	thing	stvar	2.3	1.15	1.15	1	1.23809523809524	2413
739	FEED	to feed	hraniti	3.05	1.05	1.25	1.2	1.4	574
74	PUPPY	puppy	psić	3.7	1.2	1.1	1.25	1.19354838709677	1935
740	SHIP	ship	brod	2.65	1.04761904761905	1.35	1.3	1.19047619047619	170
744	EGG	egg	jaje	2.65	1.25	1.05	1.3	1.25	698
745	SHELF	shelf	polica	1.95	1.05	1.15	1.3	1.4	1683
746	SHOP	shop	dućan	2.85	1.04545454545455	1.15	1.04347826086957	1.2	381
747	BICYCLE	bicycle	bicikl	2.9047619047619	1.14285714285714	1.15	1.1	1.05	105
750	DROP	drop	kap	2.85	1.45	1.35	1.0952380952381	1.0952380952381	742
753	PUPIL (STUDENT)	student	učenik	2.5	1.35	1.15	1.15	1.25	2611
757	BUTTON	button	dugme	2	1.1	1	1.14285714285714	1.14285714285714	384
758	HERON	heron	čaplja	1.9	1.33333333333333	1.05	1.3	1.52631578947368	193
760	KNOT	knot	čvor	1.55	1.35	1.3	1.2	1.7	255
765	MOVE	to move	premjestiti	1.85	1.52380952380952	1.2	1.15	1.25	1791
766	MENSTRUATION	menstruation	mjesečnica	2.2	2.09090909090909	1.9	1.34782608695652	2.2	1108
767	CORPSE	corpse	leš	1.25	2.3	3.5	2.6	3.25	951
769	ROOF	ceiling	strop	1.75	1.15	1.15	1.25	1.06451612903226	2408
771	HAT	hat	kapa	2.25	1	1.15	1.04347826086957	1.1	743
772	BELT	belt	pojas	1.95	1	1.15	1.35	1.25	1667
775	TRUMPET	trumpet	truba	2.35	1.36363636363636	1.14285714285714	1.08695652173913	1	2581
779	PART	part	dio	2.27272727272727	1.28571428571429	1	1	1.0952380952381	305
783	VICTORY	victory	pobjeda	3.9	1.2	1.2	1.25	1.55	1633
784	SNOW	snow	snijeg	3.55	1.1	1.3	1.15	1.1	2292
785	STRONG	strong	jak	3.4	1.13636363636364	1.4	1.30434782608696	1.1	699
788	SOAP	soap	sapun	2.36363636363636	1.14285714285714	1	1	1.19047619047619	2129
789	PEOPLE	people	ljudi	3.45	1.3	1.65	1.47619047619048	1.33333333333333	990
79	WASTE	to waste	rastrošiti	1.61904761904762	2.28571428571429	1.8	1.55	1.35	1989
790	READY	ready	spreman	3.6	1.25	1.25	1.1	1.05	2328
794	PEN	pen	pero	2.23809523809524	1.0952380952381	1.2	1.05	1.15	1568
795	TROUT	trout	pastrva	2.04761904761905	1.0952380952381	1.2	1.15	1.45	1541
796	NIPPLE	nipple	mamila	1.92857142857143	1.25	1	1.30769230769231	1.75	1038
8	CURSE	curse	kletva	1.19047619047619	2.8	2.35	2.05263157894737	1.78260869565217	782
803	ANKLE	ankle	gležanj	1.65	1.45	1.35	1.25	1.6	486
806	BLANKET	blanket	pokrivač	2.55	1.09090909090909	1.1	1.04347826086957	1.15	1676
811	SOUL	soul	duša	3.5	1.18181818181818	1.15	1.21739130434783	1.1	388
812	SLAVE	slave	rob	1.23809523809524	2.7	3.1	2.15789473684211	3.17391304347826	2064
816	HALF	half	pola	2.21052631578947	1.2	1.1	1.36842105263158	1.1	1681
819	STOMACH	stomach	želudac	2.1	1.19047619047619	1.5	1.30434782608696	1.7	2956
820	LAMB	lamb	janje	3.15	1.1	1.3	1.2	1.15	701
823	SORCERER	sorcerer	vrač	2.1	1.25	2.04761904761905	1.79166666666667	1.42105263157895	2829
824	WITCH	witch	vještica	1.35	1.85	2	1.85	2.4	2802
825	AWAKE	awake	budan	2.55	1.15	1.4	1.3	1.45	183
828	RACCOON	raccoon	rakun	2.78947368421053	1.2	1.25	1.35	1.4	1970
836	SCREWDRIVER	screwdriver	odvijač	1.81818181818182	1.28571428571429	1.1	1.2	1.19047619047619	1387
837	BLUE	blue	plav	2.95	1.05	1.25	1.4	1	1608
843	SPIDER	spider	pauk	1.75	1.8	1.5	2.3	2.63157894736842	1547
845	MURDER	murder	ubojstvo	1.2	3.3	3.9	2.9	3.25	2609
846	TIGER	tiger	tigar	2.35	1.36363636363636	1.14285714285714	1.8	1.14285714285714	2517
848	THIRST	thirst	žeđ	1.57142857142857	1.5	2.4	1.45	1.78260869565217	2951
850	SQUARE	square	četvrtasta	1.85	1.2	1.2	1.05	1.25	215
851	STABLE	stable	stabilan	3.3	1.05	1	1.2	1.03225806451613	2343
852	PRIEST	priest	pop	2	1.75	1.4	1.7	1.85	1703
854	KETTLE	kettle	lonac	2.2	1.1	1.05	1.1	1	998
855	SEIZE	snatch	drpiti	1.11764705882353	2.45	2.29411764705882	1.88888888888889	2.31578947368421	372
857	STONE	stone	kamen	2.3	1.31818181818182	1.55	1.34782608695652	1	728
858	STORM	storm	oluja	2.2	1.7	2.3	2	1.42857142857143	1414
859	STOVE	stove	štednjak	2	1.13636363636364	1.23809523809524	1.15	1.14285714285714	2363
860	CAUSE	lawsuit	parnica	1.35	1.65	1.63157894736842	2.1	1.63157894736842	1536
861	JUDGE	judge	sudac	1.45	1.75	1.65	1.7	1.75	2414
862	SUGAR	sugar	šećer	3.05	1.27272727272727	1.23809523809524	1.20833333333333	1.2	2149
863	EDGE	edge	rub	2.05	1.40909090909091	1.38095238095238	1.54166666666667	1.1	2081
865	FAME	fame	glasovitost	1.85714285714286	1.3	1.21052631578947	1.15	1.30434782608696	480
866	WIN	win	pobijediti	3.45	1.40909090909091	1.0952380952381	1.1	1.14285714285714	1632
867	GLOVE	glove	rukavica	2.2	1.2	1.35	1.2	1.15	2085
870	BREATH	breath	dah	2	1.22727272727273	1.3	1.4	1.42857142857143	259
873	TAX	tax	porez	1.25	3.3	2.4	2.25	2.8	1711
874	CANDY	candy	karamela	2.35	1.45454545454545	1.23809523809524	1	1.19047619047619	749
876	ARCH	arch	luk	2.6	1.3	1.3	1.2	1.6	1010
878	HELL	hell	pakao	1.23809523809524	2.47619047619048	2.65	2.4	1.65	1513
881	TAILOR	tailor	krojač	1.95	1.1	1.15	1.05	1.2	889
882	PARROT	parrot	ara	2.47619047619048	1.42857142857143	1	1.22222222222222	1.05882352941176	45
883	TERMITE	termite	termit	1.68421052631579	1.9	1.75	1.55	2.52631578947368	2508
884	SHARE	to share	dijeliti	2.95	1.1	1.2	1	1.1	298
885	OPPOSITE	opposite	suprotan	2.35	1.19047619047619	1.15	1.26086956521739	1.25	2437
886	PARAKEET	parakeet	papigica	3.5	1.19047619047619	1	1.05	1.04761904761905	1526
887	BITTER	bitterness	gorčina	1.5	2.4	1.75	1.65	1.9047619047619	509
889	FLAME	flame	plamen	1.95	1.5	1.47619047619048	1.55	1.38095238095238	1602
892	TIME	time	era	2.13636363636364	1.28571428571429	1.05	1.4	1.14285714285714	417
894	TOAD	toad	krastača	1.25	1.7	1.26315789473684	2.05263157894737	3.16666666666667	868
895	TORTOISE	tortoise	kornjača	2.8	1.1	1.15	1.2	1.2	848
897	SWALLOW	swallow	lastavica	3.4	1	1.2	1.0952380952381	1.0952380952381	937
898	TRADE	trade	trgovina	3.05	1.15	1.35	1.25	1.3	2565
899	PRESIDENT	president	predsjednik	1.85	2.95	1.65	1.6	1.45	1778
90	INNOCENT	innocent	nevin	2.15789473684211	1.31818181818182	1.42857142857143	1.25	1.0952380952381	1298
902	ADULTERY	adultery	preljub	1.6	3.81818181818182	3.94736842105263	2.91304347826087	3.35	1788
905	BORING	bored	dosadan	1.35	2.65	1.6	1.45	2.4	360
906	TREE	tree	stablo	3.35	1.13636363636364	1	1.125	1.1	2345
908	DRUM	drum	bubanj	2.04761904761905	1.14285714285714	1.05	1.05	1.15	179
909	GARBAGE	garbage	smeće	1.1	2.2	1.75	1.5	3.05263157894737	2269
91	INSOLENT	insolent	drzak	1.35	2.9	1.9	1.95	2.06451612903226	377
910	DEATH	death	smrt	1.65	3.35	4.3	3.14285714285714	2.0952380952381	2286
913	CROW	crow	vrana	1.81818181818182	1.47619047619048	1.15	1.55	1.71428571428571	2831
914	SCULPTOR	sculptor	kipar	2.04761904761905	1.33333333333333	1.1	1	1.05	767
921	VALLEY	valley	dolina	2.61904761904762	1.38095238095238	1.05	1.05	1.2	352
923	LOVE	to love	voljeti	4.2	1.31818181818182	1	1.45833333333333	1.05	2824
926	RICE	rice	riža	2.7	1.2	1.05	1.05	1.2258064516129	2059
928	EMBRACE	hug	zagrljaj	4.55	1.36363636363636	1	1.08695652173913	1	2877
930	VILLAGE	village	selo	3.3	1.1	1.2	1	1.14285714285714	2156
933	WALL (OF HOUSE)	wall	pregrada	1.9	1.4	1.4	1	1.19047619047619	1783
934	BUFFALO	buffalo	bivol	2	1.15789473684211	1.05	1.5	1.24137931034483	116
935	WAR	war	rat	1.45	3.04545454545455	2.85714285714286	3.25	3.38095238095238	1990
937	BIRD	bird	ptica	2.45	1.25	1.05	1.4	1.3	1940
942	HONEY	honey	med	2.71428571428571	1.04761904761905	1	1	1.25	1062
943	WATERFALL	waterfall	vodopad	3.19047619047619	1.23809523809524	1.1	1.05	1.15	2817
946	BLOOD	blood	krv	1.8	1.8	2.65	1.85	2.2	899
947	STREAM	stream	potok	3.45	1	1.05	1.05	1.08695652173913	1738
948	WATER	water	voda	3.2	1	1.1	1	1.2	2812
950	SEAGULL	seagull	galeb	2.05	1.3	1.2	1.15	1.38709677419355	465
951	WEAPONS	weapon	oružje	2.1	2.4	2.65	3	2.2	1456
953	RAPE	rape	silovanje	1.55	4.4	4.35	4.47619047619048	4.41176470588235	2183
957	WHALE	whale	kit	2.81818181818182	1.23809523809524	1	1.7	1	776
958	WILD ANIMAL	beast	zvijer	1.86363636363636	2	1.4	2.15	1.42857142857143	3017
962	WOMAN	woman	žena	3.3	1.15	1.2	1.3	1.05263157894737	2959
963	BOOK	book	knjiga	2.6	1.2	1.1	1.25	1.19354838709677	794
965	WORLD	world	svijet	3.35	1.15	1.7	1.2	1.3	2461
969	CIGARETTE	cigarette	cigareta	2.2	2.3	2.1	1.65	1.89473684210526	218
970	COCONUT	coconut	kokos	2.95454545454545	1.14285714285714	1	1	1.0952380952381	804
972	BE ABLE	can	limenka	2	1.3	1.3	1.15	1.25806451612903	965
974	TOBACCO	tobacco	duhan	1.85	1.59090909090909	1.52380952380952	1.45	2	386
976	WEAR	wear	nošenje	2.2	1.2	1.15	1.3	1.2	1316
977	ARROW	arrow	strijela	2.3	1.05	1.3	2.05	1.4	2405
979	FARMER	farmer	farmer	2.68181818181818	1.0952380952381	1	1	1.14285714285714	430
980	HEEL	heel	peta	1.85	1.05	1.3	1.1	1.32258064516129	1572
981	ELBOW	elbow	lakat	1.85	1.22727272727273	1.15	1.21739130434783	1.05	929
986	TOMATO	tomato	rajčica	2.7	1.2	1.25	1.15	1.6	1966
989	CLEAR	clear	jasno	2.9	1	1	1.15	1.2	703
992	CLIFF	cliff	litica	1.8	1.5	1.65	2.2	1.15	976
