CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_RT_MEAN	CHINESE_RT_ZSCORE	CHINESE_STROKE	LINE_IN_SOURCE
3102	TANK	坦克	678.0184615384615	-0.5009749196215869	15	5749
3119	MASSAGE (SOMEBODY)	按摩	752.1641025641023	-0.33418141059907464	24	6897
3138	STRAWBERRY	草莓	727.8245000000001	-0.4114002718063657	19	8158
3168	DOWRY	聘礼	744.4915384615384	-0.3707310579982792	18	9729
3174	WAKE UP (SOMEONE)	唤醒	708.7785365853658	-0.5061879233038956	26	10695
3179	CORAL ROCK	珊瑚	915.4237499999999	0.10602358117906556	22	7107
318	FOOTPRINT	足迹	622.8333333333334	-0.6749253138355896	16	5418
3181	MUSTARD	芥末	738.2810256410257	-0.2806613641030049	12	6379
319	LICK	舔	718.0179487179487	-0.36316918779438584	14	660
3204	INSULT	侮辱	670.6217948717949	-0.46529897216812	19	6564
323	FAT (ORGANIC SUBSTANCE)	脂肪	679.6412195121951	-0.5002511748583786	18	8130
3230	DECEIVE	欺骗	702.9958974358973	-0.43783433316811976	24	9217
3267	PULSE	脉搏	723.1472499999999	-0.38104343603805846	22	7272
3276	SUNSHINE	阳光	591.6065853658534	-0.7951779339179533	12	5486
3279	MANTIS	螳螂	705.6653846153848	-0.39074164737334083	31	10447
3283	CAGE	笼子	724.662	-0.24833143014867617	14	11070
3284	GRAVEYARD	墓地	693.2538095238095	-0.4430480865076529	19	9890
3285	RICE FLOUR	米粉	785.3286842105263	-0.2815288560791607	16	4666
3287	BLOOM	开花	677.8137499999998	-0.4991980859218755	11	2736
3288	WEED	除草	793.9913888888887	-0.1241184293684465	18	8273
3299	KIND	善良	680.6399999999998	-0.5482466356477131	19	9012
3302	QUARREL (VERB)	争论	665.5851282051281	-0.5754179245501866	12	3941
3303	PICTURE (PAINTING)	图画	743.0435897435897	-0.28788321365233877	16	10705
3304	PICTURE (PHOTOGRAPH)	相片	654.7260975609756	-0.5805010458402176	13	7139
3320	SNARE (TRAP)	圈套	770.7223076923076	-0.2849932492664556	21	8384
3325	PEARL	珍珠	644.9865000000001	-0.6413147296084593	19	7111
3333	BELIEF (RELIGIOUS)	信念	649.3915789473683	-0.6252876022817739	17	6612
3334	RITE	礼仪	643.7225641025641	-0.6908467405909745	10	4654
3349	WRISTWATCH	手表	697.8617499999998	-0.48865971914077316	12	2801
3350	GET UP FROM BED	起床	621.2450000000001	-0.7236363439831528	17	8186
3361	OFFICIAL	官	718.3842499999998	-0.31650843019867037	8	169
3362	BOILED WATER	开水	682.8434999999998	-0.5269589328452083	8	2729
3363	NOT HAVE	没有	677.3546341463414	-0.5924300129628713	13	5316
3367	STUTTERER	结巴	727.7026829268294	-0.3505636537303757	13	11166
3375	PATIENT (SICK PERSON)	病人	689.9387499999999	-0.452950787129126	12	7993
3376	ROBBER	强盗	665.0735	-0.5929887405458751	23	9081
3382	PEACOCK	孔雀	641.6235714285714	-0.6902307204180401	15	2703
3386	SULPHUR	硫磺	839.9383783783786	-0.11983206399454197	28	8770
3391	RICE STRAW	稻草	697.6544117647056	-0.445920070375849	24	10244
3396	BUILDING	楼房	687.0331707317073	-0.42871168848459906	21	9630
3397	ROUNDWORM	蛔虫	710.7172972972971	-0.3917675396703556	18	9395
3399	WAREHOUSE	仓库	630.0123684210524	-0.6568002809390321	11	10604
34	STAIRS	楼梯	712.3487179487179	-0.3799844745641802	24	9631
3405	RULER	统治者	677.09	-0.5314434609723852	25	22680
3407	FILE (TOOL)	文件	617.8439999999998	-0.7512064604396127	10	2825
341	SICKLE	镰刀	720.7034146341463	-0.2777382428847006	20	11826
3419	STONE (CLASSIFIER)	块	798.8433333333331	-0.046802790480156974	7	96
3423	DRILL	钻子	930.730625	0.38806697445279525		21794
3425	JOKE	笑话	607.1865853658537	-0.784361669587757	18	8075
3426	SURNAME	姓	666.6929268292683	-0.5568056983045003	8	168
3427	DIRECTION	方向	655.3092105263158	-0.6495194689241505	10	2845
3429	COMPARE	比	699.8960526315791	-0.46209352703699275	4	20
3439	WHITE (OF EGGS)	蛋白	763.6846153846154	-0.2345774380834702	16	8860
344	TREE TRUNK	树干	761.0017500000001	-0.2631701075090708	12	6983
3443	TOFU	豆腐	670.8968292682928	-0.5496661710201322	21	5399
3445	YARN	纱	825.9939999999998	0.000578860219413589	7	884
3447	BEGIN OR START	开始	618.0502439024391	-0.7575929369837385	12	2735
3455	COMMEND	称赞	715.3239024390244	-0.3704562691129227	26	8066
3471	OBLIGATION (DUTY)	义务	609.9186842105265	-0.7047399782628208	8	2144
3534	BEG	乞求	787.4182051282053	-0.11249753081061023	10	2148
3537	TURN OVER	翻身	667.4997297297298	-0.5188819512695612	25	10472
3540	STRAW RAINCOAT	蓑衣	977.3793939393942	0.5719087019801723	19	10082
3554	GOODBYE	欢送	718.7276923076922	-0.37136282396594733	15	4617
356	SHEARS	剪刀	696.8419047619047	-0.5379585333012934	13	8355
357	HANG UP	挂	747.709	-0.39742689466406456	9	262
3608	WARRIOR	武士	700.0864999999998	-0.48589578158376534	11	6160
3617	STUMBLE	绊倒	796.1630000000002	-0.048369586972801526	18	11162
3628	HONOR (SOMEBODY)	荣幸	656.7938095238097	-0.5978814870547551	17	7322
3629	HESITATE	犹豫	650.3848717948717	-0.6474487085160573	22	5344
363	DWELL (LIVE, RESIDE)	住	639.4441025641024	-0.7157872046401795	7	82
3634	STUBBORN	顽固	718.3466666666667	-0.445738603052171	18	11914
3635	ADULT	大人	638.0861538461538	-0.7449511340122621	5	2194
3639	AVOID	避免	673.5799999999999	-0.5160098004619499	23	10458
364	SMEAR	传播	696.810731707317	-0.3635532944452481	21	10614
3640	GOSSIP	闲话	716.8199999999999	-0.38809147261780647	15	11845
3642	COMPLAIN	抱怨	627.177	-0.7036032514038263	17	5982
3643	AGREE	同意	600.9382499999999	-0.8236972879333747	19	4240
3644	AGREEMENT	协议	729.70675	-0.41699996892679014	11	4174
3645	PERSUADE	说服	703.3810000000001	-0.40747931034024776	17	11473
3646	PROVERB	谚语	685.7753846153846	-0.5412482148820437	20	11523
3657	GRANARY	谷仓	1038.24	0.6675878311709923	11	5396
3664	INHERIT	承	738.1502499999999	-0.40504557960934645	8	178
3665	TRAVEL	旅行	679.4078571428571	-0.5417072429139532	16	7779
3666	WANDER	徘徊	726.8997560975612	-0.33161246975340564	20	8474
3674	ANTELOPE	羚羊	740.6476923076922	-0.2731204666028666	17	8815
3695	MOVEMENT	动静	670.1537500000002	-0.5964675214502447	20	4161
3703	STICKY	黏	809.82675	-0.1852399812147107	17	771
3704	ODOR (SMELL)	气味	688.5251219512197	-0.4834923082262406	12	2951
3711	TIE (NOUN)	领带	701.2130769230771	-0.4743370816799513	20	11947
3746	VASE	花瓶	683.2326315789476	-0.5850778921799202	17	6394
3747	SHAPE	形状	612.5134210526315	-0.7327006385516401	14	5129
3762	SAFE	安全	602.7766666666666	-0.7529465177735589	12	4421
377	LOUD	吵	669.8748717948718	-0.5503699405380394	7	91
3780	PET	宠物	636.2939024390245	-0.7309426541533693	16	10743
3807	EYEBALL	眼球	735.0629999999999	-0.3768931541157478	22	8755
3830	WALL	墙	607.588292682927	-0.7318706365838432	14	606
3837	ASTRINGENT	涩	848.9782051282053	0.0006443494231586875	10	863
3839	BROAD BEAN	蚕豆	767.9350000000001	-0.15066185577751903	17	8173
3841	WINDMILL	风车	656.6390243902439	-0.6485340720360776	8	3087
3847	INTEREST (FEELING)	兴趣	592.8515384615386	-0.8233382590869752	21	4097
3856	ITCH OR ITCHY OR ITCHING	痒	811.9215	-0.22883655185116428	11	759
3881	PISTOL	手枪	644.7875000000001	-0.6060150245489275	12	2808
3896	ROAR	咆哮	664.4789743589744	-0.5561168496828673	18	5716
3897	NATURE	本质	632.6222499999999	-0.7082059096244671	13	3696
390	PUNISHMENT	惩罚	654.265	-0.6281014188605969	21	9095
3902	TRUST (SOMEBODY)	信任	686.7184615384615	-0.5058675879426178	15	6608
3903	SYMPATHIZE	同情	659.1777499999998	-0.5868558366931311	17	4237
3951	PANDA	熊猫	643.1904878048782	-0.5789944719084199	25	9978
3952	REFRIGERATOR	冰箱	679.3817073170732	-0.5020564907024985	21	4110
3953	CHARITY	慈善	718.0319999999998	-0.45683282677378906	25	9562
3954	FRIENDSHIP	友情	655.1074358974357	-0.6506289313607906	15	2632
3955	HOSTILITY	敌意	669.4257894736843	-0.5298460820424957	23	7771
3956	DISPUTE	纠纷	724.1281578947368	-0.4291472010759447	12	11092
3957	SYSTEM	系统	619.3587179487183	-0.709634644796858	16	5365
3958	SOCIETY	社会	629.6737500000002	-0.7451340426140418	13	6316
3959	RELATIONSHIP	关系	652.4910000000001	-0.6596474452805906	13	4084
3960	IDENTITY	身份	574.6474999999998	-0.865064082740392	13	5424
3961	TEAM	团队	617.5743902439024	-0.7107070929500001	10	4319
3962	DISCIPLINE	纪律	677.0197435897436	-0.5965741646346048	15	11108
3963	SCENERY	风景	652.1517499999999	-0.6390082766268026	16	3101
3964	SPLENDOR	光彩	654.5709756097559	-0.6712297177212905	17	4047
3966	CONCEPT	概念	701.3089743589743	-0.49243392729984653	21	9633
3967	CONTENT	内容	641.0267499999999	-0.6332187433397809	14	2527
3968	EFFECT	作用	772.6412499999997	-0.30669324563685846	12	4896
3970	PROCESS	过程	724.7234146341464	-0.33347165990645805	18	5454
3971	METHOD	办法	624.1025641025642	-0.6995736655699105	12	2589
3972	EXCITED	兴奋	659.2404878048782	-0.5998155572453484	14	4091
3973	DEPRESSED	沮丧	750.2310256410256	-0.3408466683373515	16	6172
3975	NERVOUS	紧张	655.0755	-0.5979513708550351	17	11089
41	IGNORE	忽略	636.0532500000002	-0.6135833731105179	19	5929
411	GOURD	葫芦	650.5052499999999	-0.6086164682883293	19	9749
419	SEVERE	厉害	583.3787499999999	-0.8467354109066367	15	3319
42	STINKING	臭	705.1959999999998	-0.4899631991079142	10	394
420	FOREST	森林	670.6448780487802	-0.5301409155879393	20	9204
421	RETREAT	退	683.5729268292683	-0.5173190402192396	9	408
425	BE LATE	耽误	720.16	-0.4652317576491331	19	8115
457	BLIND PERSON	瞎子	716.76275	-0.40925231138463347	18	10233
471	UPPER LEG (THIGH)	大腿	722.2287804878048	-0.37079572614925377	16	2214
476	CUP	杯子	691.7663157894738	-0.5248245948296772	11	6116
478	LIP	嘴唇	689.1235897435897	-0.5074940250761337	26	10136
479	GROW	成长	595.6973809523812	-0.768219637490083	10	4514
480	PLATE	盘子	842.5411111111111	-0.12004161048873915	14	8733
484	CONDEMN	谴责	773.4146153846157	-0.1735258557876861	23	11538
485	DISAPPEAR	消失	665.7402499999998	-0.614747957637033	15	7918
486	MINISTER	臣	709.3752499999998	-0.485407594987642	6	70
487	SHY	害羞	679.20425	-0.5070222652985338	20	7620
488	MANNER	方式	594.6245238095237	-0.7777508768484374	10	2846
489	KIDNEY	肾	742.1375000000002	-0.32838969363759773	8	899
49	REFUSE	拒绝	597.5472499999998	-0.752560870351614	16	6031
497	SCAR	伤疤	724.0317500000002	-0.3650711890509744	15	10619
500	CRUEL	残酷	748.9646153846154	-0.33099599306785904	23	7864
503	FROG	青蛙	681.2377142857143	-0.5363898445593053	20	6536
505	PARENTS	父母	686.5192307692307	-0.5945472145788315	9	3021
506	MAIZE	玉米	643.5077499999999	-0.6426686942248178	11	3763
512	SEE A DOCTOR	看病	787.4862499999999	-0.21941105457604726	19	7169
513	THIS YEAR	今年	626.4946341463415	-0.7015614479989506	10	2460
514	LAST YEAR	去年	628.9359999999999	-0.6952981033325483	11	3324
516	PERSON (CLASSIFIER)	位	779.4848648648647	-0.2389234731012552	7	81
53	SPIRIT	圣灵	960.3426470588237	0.46272505891421883	12	3455
530	FRECKLE	雀斑	768.7795000000002	-0.18608137629775198	23	8964
537	TURBID	浑浊	749.9194871794873	-0.3114379835730635	18	10941
539	NEST	巢	769.3772499999999	-0.19904919737631094	11	426
541	POETRY	诗歌	685.843846153846	-0.525288122896987	22	11441
55	WHISPER	呢喃	804.7854285714287	-0.158828348281133	20	5693
552	GROW UP	长大	666.6702631578946	-0.5707601286565075	7	3908
555	INFRINGE	侵犯	681.4704761904761	-0.5332486292217298	14	6566
558	PASS BY	经过	740.688	-0.36562270572339456	14	6341
56	BAD LUCK	恶运	733.411142857143	-0.19435210238649664	17	10806
573	SWAY	摇晃	795.27425	-0.27867902162439884	23	9591
575	TREAD	踩	741.6518421052632	-0.33577416199535265	15	712
577	FOREFINGER	食指	680.7233333333331	-0.49498101837972763	18	7442
578	KISS	接吻	671.2943589743589	-0.5385184759842491	18	8545
580	FUR	毛	605.3346153846154	-0.7520074941985329	4	21
583	KIND OR POLITE	客气	645.8867567567569	-0.6473210910301129	13	6740
584	DIFFICULT	困难	646.7671794871793	-0.6123044522740745	17	5041
586	GARDEN	菜园	714.5256097560975	-0.40167987609861466	18	9384
587	ANT	蚂蚁	589.7719999999999	-0.7863956047106955	18	11323
590	NAKED	裸体	760.7161904761905	-0.33602057347692776	20	10095
594	PIECE	片	742.7197435897434	-0.3681589364263361	4	25
595	GROUNDNUT (PEANUT)	花生	634.255	-0.684601640696753	12	6385
597	PHYSICIAN	医生	575.9900000000001	-0.877467437365011	12	4974
6	EARTHQUAKE	地震	699.4892105263157	-0.6001692007763824	21	4342
600	STRANGE	奇怪	626.012105263158	-0.6743614622486813	16	5769
601	LIE (MISLEAD)	说谎	684.4614634146341	-0.545707052430727	20	11478
602	HIDE (CONCEAL)	隐瞒	742.0065789473687	-0.3114524164088779	26	11893
604	GLASS	玻璃	657.8185714285717	-0.5248273519805201	23	7106
605	GRAIN	粮食	699.6923684210526	-0.48733846545175147	22	9716
607	GRASSHOPPER	蚱蜢	827.5318421052631	-0.04220179272443972	25	8857
613	HIGH TIDE	洪水	727.2822500000001	-0.3877208019463307	13	7025
619	ANIMAL	动物	600.397	-0.7991284236434966	14	4156
620	INSECT	昆虫	676.61075	-0.6185677227489023	14	6082
624	LAKE	湖	662.0853846153844	-0.5878055568002879	12	521
628	LEAF	叶子	680.5378048780489	-0.4735508751230904	8	3426
630	LIGHT (RADIATION)	光线	735.261	-0.3695336778958957	14	4053
631	LIVESTOCK	牲畜	787.2428947368422	-0.18326696265623094	19	7088
632	LIZARD	蜥蜴	826.50325	0.0012295442558265819	28	10091
634	MEAT	肉	767.6979487179489	-0.31641518814924036	6	69
635	MILK	牛奶	608.1990000000001	-0.7166169335909085	9	3037
636	MILL	磨坊	807.34225	-0.09563698319896125	23	10362
637	MOSS	苔藓	894.0783783783784	0.26332623946506367	25	7284
639	MOUNTAIN	山	668.0755263157897	-0.5221643369055678	3	7
640	MUD	泥	733.9302564102563	-0.44712331050907067	8	202
641	MUSHROOM	蘑菇	781.9065789473686	-0.26899322352135796	30	10504
642	MUSIC	音乐	660.210243902439	-0.634571341016943	14	7439
645	OCEAN	海洋	674.95425	-0.5109480195178823	19	7897
646	ASH	灰烬	663.6880487804879	-0.5555582886331143	16	4650
648	PAPER	纸	581.2402777777777	-0.8356235795838228	7	885
65	AMBUSH	埋伏	740.6466666666666	-0.3569242481943049	16	7600
652	PLAIN	平原	656.1921052631578	-0.552883885218868	15	3595
653	PLANT (VEGETATION)	植物	624.3484615384616	-0.7153517928033449	20	9212
655	POISON	毒药	655.7036585365853	-0.585467282675129	18	6998
661	RELIGION	宗教	686.3704999999999	-0.48113081098358473	19	5821
662	BATTERY	电池	738.5526829268292	-0.2972067815649401	11	3827
665	BEE	蜜蜂	719.9546341463416	-0.40694308469752144	27	10086
667	ROAD	街道	657.9490000000001	-0.5825338165869761	24	9403
668	ROCK	岩石	766.7869230769229	-0.22505700663803538	13	5869
670	ROOT	根	660.1071794871795	-0.5283357724095895	10	360
671	SAND	沙	620.8143589743588	-0.7347616569502913	7	117
673	SCHOOL	学校	612.0515000000001	-0.6611896967841696	18	5815
674	MOUTH	嘴巴	655.9457500000001	-0.6321939260273923	20	10135
675	FAECES (EXCREMENT)	粪便	713.2539473684211	-0.4364813497613962	21	11085
677	AXE	斧头	701.6500000000003	-0.43847112894908025	13	6076
679	BRIGHT	亮	672.236842105263	-0.5529139671018752	9	229
681	DESTROY	破坏	609.302564102564	-0.739336094383081	17	8021
682	SIDE	旁边	639.7669230769231	-0.5929341040503159	15	7777
685	DECIDE	决定	632.603947368421	-0.6708142480936933	14	4124
686	EASY	容易	602.838	-0.807553174956926	18	7637
69	SOBER	清醒	704.3902564102565	-0.44021164245272715	27	8674
691	SEASON	季节	673.0226315789475	-0.5265532837485764	13	5804
693	FROM	自	773.0922222222223	-0.2614488804949438	6	71
694	GET	得到	741.8812499999999	-0.384206663727208	19	8469
695	GO	出去	745.7424390243903	-0.32681868827873284	10	3228
698	WISE	睿智	715.7797499999999	-0.3940364175686018	26	9997
699	SAD	忧愁	733.7817073170734	-0.3615498521275489	20	5147
7	GATHER	收拾	596.3894871794871	-0.6891328899655835	15	4543
700	CARRY	携带	664.8275	-0.6516769084867039	22	9586
702	CATCH	捉	681.2946341463414	-0.4973897685321073	10	792
703	SOON	不久	684.9761538461538	-0.4765615554887867	7	2344
704	CLEAN	干净	705.3287499999999	-0.44872351544818667	11	2284
708	SHINE	照耀	821.3607142857143	-0.11950091480793021	33	9675
712	RICH	富	691.347857142857	-0.5451875472489893	12	495
714	SEED	种子	692.28975	-0.5103499819690022	12	7187
715	SHOUT	叫喊	647.0092499999998	-0.5721127486953342	17	3390
717	SWEET	甜	662.6775000000001	-0.5815737682505473	11	457
718	PAY	付款	607.6125641025641	-0.7382962519001524	17	3161
719	FIND	找到	668.8460000000002	-0.5745634184406145	15	5185
72	CLAW	爪	706.41	-0.4230226879540011	4	24
720	GOOD LUCK	运气	638.1230769230773	-0.6922733117480941	11	6441
722	ATTACK	攻击	673.0563414634146	-0.6589087785411054	12	5247
723	PLACE (POSITION)	地方	649.1810256410256	-0.6207646384711273	10	4328
728	FIRST	第一	630.6197500000001	-0.6917005337200639	12	8800
729	DAWN	黎明	683.08425	-0.5618201623797463	23	10306
730	SNAKE	蛇	633.1782926829269	-0.6393411548243326	11	470
734	MAKE	使	668.8175	-0.5685774001740092	8	150
741	DRIVE	驱动	699.0602439024392	-0.4158106943528827	13	11999
744	EGG	鸡蛋	614.7734999999999	-0.7859214397814468	18	12046
745	SHELF	架子	759.3143589743593	-0.2598787233458667	12	6956
746	SHOP	商店	684.7087499999999	-0.63668730874696	19	8374
749	ENTER	进入	631.5741025641025	-0.6966567419262273	9	11708
753	PUPIL (STUDENT)	学生	585.1553658536586	-0.9132576995694526	13	5811
754	HURRY	匆忙	700.3957499999999	-0.4543468163339255	11	3299
756	DEPEND	依赖	743.6023076923076	-0.3883510875499625	21	5565
757	BUTTON	按钮	699.5327500000001	-0.5403706237171141	18	6898
761	COVER	封面	737.6985	-0.3439331083795046	18	6767
762	OUTSIDE	局外	725.5955263157894	-0.23262733740399505	12	5095
763	SKIN	皮肤	648.769761904762	-0.6183558735053954	13	3866
765	MOVE	移动	599.6915000000001	-0.8506716859563447	17	8787
767	CORPSE	尸体	645.471707317073	-0.6470687377839262	10	2250
768	LUNCH	午饭	680.42275	-0.5173615598587562	11	2620
769	ROOF	屋顶	670.6429268292683	-0.6016039316997053	17	6771
770	EARRING	耳环	635.6700000000001	-0.6004006861000988	14	4711
771	HAT	帽子	673.9236842105261	-0.519047423960725	15	9071
777	FLUTE	长笛	780.0205263157898	-0.23948013770582768	15	3920
783	VICTORY	胜利	632.5847500000001	-0.7878036731367826	16	7258
785	STRONG	茁壮	792.4442857142856	-0.22165513505381587	14	7311
788	SOAP	肥皂	650.0602439024391	-0.584119494978586	15	6360
789	PEOPLE	百姓	679.8561538461538	-0.5660643586378353	14	4652
79	WASTE	浪费	624.9441025641025	-0.6750865744585719	19	7879
794	PEN	钢笔	675.810263157895	-0.6203283323434813	19	7397
795	TROUT	鳟鱼	942.3059999999999	0.4619309881709814	28	12044
797	TESTICLES	睾丸	789.7978048780486	-0.10858158539288988	17	9996
799	WRIST	手腕	718.0333333333334	-0.49443343854547733	16	2806
801	RIB	肋骨	782.01575	-0.23475895890238588	15	4720
809	TROUSERS	裤子	790.2365853658537	-0.3063678034777035	15	11331
810	LOCUST	蝗虫	682.4787179487178	-0.5020390399724446	21	10265
811	SOUL	灵魂	619.1162500000002	-0.7197139859437034	20	5327
812	SLAVE	奴隶	653.79	-0.579793546299326	13	3527
815	GOVERNMENT	政府	618.1636585365852	-0.7025533899733699	17	6914
817	THEY	他们	706.9605263157895	-0.5093759570183911	10	3159
818	WILLOW	柳树	700.255641025641	-0.46848396343737747	18	6980
82	ANGER	恼火	698.978292682927	-0.474914432577255	13	6842
820	LAMB	羊肉	672.5326829268291	-0.5563703159294039	12	4679
823	SORCERER	巫师	703.71	-0.4284500783561078	13	5111
824	WITCH	巫婆	714.1717073170731	-0.35750413561349564	18	5112
827	ROLL	滚	670.3352500000001	-0.5823996565096892	13	592
83	FORBID	禁止	668.7607692307694	-0.5710406815811501	17	9704
834	BUTTOCKS	屁股	705.2874999999999	-0.4333341225472621	15	5101
837	BLUE	蓝色	744.9664102564101	-0.4214226337094057	19	11314
84	JUST	刚才	679.5978571428574	-0.5405761804488208	9	10658
843	SPIDER	蜘蛛	672.7097435897437	-0.5858227573947618	26	10084
846	TIGER	老虎	727.716923076923	-0.42910062092756573	14	4693
849	SPRING (OF WATER)	来源	692.1535000000001	-0.4560561386245493	20	5280
853	ALTAR	祭坛	768.8168292682926	-0.2638975349138098	18	8775
857	STONE	石头	579.7126829268293	-0.847352192332885	10	3882
861	JUDGE	法官	618.9525641025641	-0.7240322342089563	16	6208
864	PUMPKIN	南瓜	604.3122500000002	-0.7663215964904945	14	6654
865	FAME	名誉	687.1761538461539	-0.4887976018536933	19	4261
868	BANANA	香蕉	626.9946341463414	-0.6976330170335635	24	7464
873	TAX	税收	771.1892500000001	-0.30336156677033943	18	9321
874	CANDY	糖果	685.7747500000002	-0.4551278675761763	24	10368
879	COUGH	咳嗽	730.7297500000001	-0.41701495833125113	23	6669
880	REPEAT	重复	602.1826315789475	-0.7488545152878653	18	7376
882	PARROT	鹦鹉	723.9590243902439	-0.32098347406216543	29	12060
883	TERMITE	白蚁	800.5642500000002	-0.12929939031894677	14	3859
885	OPPOSITE	相反	692.6285	-0.5898561066900756	13	7138
890	MULE	骡子	806.1245945945946	-0.044157153473881466	17	12030
892	TIME	时间	570.8151282051282	-0.8791986355107244	14	5253
893	TIN (METAL)	锡	798.2152777777776	-0.04656847196754575	13	972
895	TORTOISE	乌龟	655.8702439024391	-0.5851992966515898	11	10572
897	SWALLOW	吞	637.8205128205127	-0.6376937212443051	7	89
898	TRADE	贸易	736.2232500000001	-0.3018832466599438	17	11603
899	PRESIDENT	总统	627.6619047619048	-0.6830675224517582	18	5954
90	INNOCENT	纯情	775.198205128205	-0.1824794734450827	18	11114
900	TRAIN	火车	716.272142857143	-0.448033546783038	8	3003
905	BORING	枯燥	676.95925	-0.49200314668098927	26	6955
906	TREE	树	599.74975	-0.7539376017957692	9	271
908	DRUM	鼓声	766.4405714285715	-0.06937439687139213	20	9871
909	GARBAGE	垃圾	630.160487804878	-0.6697750273769323	14	5754
910	DEATH	死亡	686.4166666666667	-0.5455776748290878	9	4624
911	TEMPLE	庙	667.4735000000002	-0.5570551148567188	8	174
913	CROW	乌鸦	705.3582051282049	-0.48305260452546706	13	10573
915	SINK (BASIN)	盆	744.448157894737	-0.3644031765793108	9	289
919	CHILI PEPPER	辣椒	835.9159523809524	-0.11529003424740585	26	10107
92	SPOIL (SOMEBODY OR SOMETHING)	溺爱	691.8878947368421	-0.5116061308303969	23	9652
920	GRAPE	葡萄	749.0590000000001	-0.36174021541461254	23	9747
921	VALLEY	山谷	724.9611428571427	-0.39935410378829134	10	2255
923	LOVE	爱	628.0244999999998	-0.689710445842449	10	869
924	VEGETABLES	蔬菜	631.9911904761905	-0.6608932018013123	26	10262
926	RICE	米饭	659.579756097561	-0.5513036140710226	13	4668
928	EMBRACE	拥抱	594.856	-0.7787739760848523	16	6061
933	WALL (OF HOUSE)	墙壁	791.7687500000003	-0.2149646408648261	30	9892
939	HORN (INSTRUMENT)	喇叭	688.4738461538462	-0.4548807577088091	17	9016
940	STRAIN	滤	754.7948571428573	-0.31170878713466027	13	865
942	HONEY	蜂蜜	707.6151219512194	-0.35454152898623703	27	9755
943	WATERFALL	瀑布	735.4442105263158	-0.3459586406030848	23	10469
946	BLOOD	血	621.7247368421054	-0.7048122746795841	6	73
947	STREAM	溪	738.179268292683	-0.2937901961973437	13	590
951	WEAPONS	武器	635.4112499999999	-0.6763263511793492	24	6167
952	WEATHER	天气	646.9639999999997	-0.6386375920505825	8	2663
958	WILD ANIMAL	野兽	664.161219512195	-0.6615140538029947	22	8943
962	WOMAN	妇女	620.454358974359	-0.7552076403563448	9	10732
963	BOOK	图书	650.8374358974359	-0.6251605977557342	12	10706
965	WORLD	世界	607.1514634146342	-0.7741437587175511	14	3114
967	YEAST	发酵	697.80975	-0.37665738493453926	19	3359
969	CIGARETTE	香烟	736.5592499999999	-0.3904084415568595	19	7462
972	BE ABLE	能够	696.2905263157896	-0.4989743496561232	21	8128
973	NOODLE	面条	623.8024390243903	-0.7241771970256584	16	7418
974	TOBACCO	烟草	731.6804999999997	-0.32502599063156734	19	7944
975	SPINACH	菠菜	658.3436585365853	-0.6243403372057802	22	9387
978	WAVE	波浪	686.50875	-0.4887108090753025	18	6225
979	FARMER	农	726.2323076923077	-0.30911318315305897	6	55
98	ALL	全部	693.44575	-0.49853722340158785	16	4063
980	HEEL	脚跟	899.0027027027024	0.20271615454932188	24	8825
984	WORK (LABOUR)	劳动	689.1160000000001	-0.5681427405447994	13	4966
985	VINEGAR	醋	685.3694871794872	-0.45314102814395174	15	714
986	TOMATO	番茄	617.9504878048782	-0.707050095797108	20	9276
987	REMAIN	留下	684.2956410256411	-0.5321746128620469	13	7976
989	CLEAR	清楚	646.5023076923078	-0.651763496003187	24	8672
99	HUNCHBACK	驼背	833.4702631578948	0.006384386846450391	17	12011
991	FRY	煎	693.9652500000001	-0.4072594545436236	13	594
992	CLIFF	悬崖	773.8862499999998	-0.26562553485246426	22	10813
999	JOINT	关节	772.4918918918919	-0.17155450561932897	11	4088
